geo,time,life_expectancy_at_birth_data_from_ihme,is_forecasted
sle,2015,57.79492987897224,True
sle,2016,57.795250667431,True
sle,2017,57.79526986507136,True
sle,2018,57.795271013957446,True
sle,2019,57.79527108271273,True
sle,2020,57.795271086827405,True
sle,2021,57.79527108707365,True
sle,2022,57.79527108708839,True
sle,2023,57.79527108708927,True
sle,2024,57.79527108708932,True
slv,1990,69.8,False
slv,1991,70.1,False
slv,1992,70.2,False
slv,1993,70.2,False
slv,1994,70.5,False
slv,1995,71.2,False
slv,1996,71.8,False
slv,1997,71.9,False
slv,1998,71.9,False
slv,1999,72.4,False
slv,2000,72.9,False
slv,2001,73.2,False
slv,2002,73.8,False
slv,2003,73.8,False
slv,2004,73.6,False
slv,2005,73.4,False
slv,2006,73.4,False
slv,2007,73.7,False
slv,2008,74.1,False
slv,2009,74.0,False
slv,2010,73.8,False
slv,2011,73.7,False
slv,2012,73.8,False
slv,2013,73.9,False
slv,2014,73.92599935542773,True
slv,2015,73.93463431119912,True
slv,2016,73.9375021692651,True
slv,2017,73.93845464778433,True
slv,2018,73.93877098677625,True
slv,2019,73.93887604988873,True
slv,2020,73.93891094365108,True
slv,2021,73.93892253263434,True
slv,2022,73.93892638158967,True
slv,2023,73.9389276599121,True
slv,2024,73.93892808447099,True
som,1990,52.4,False
som,1991,51.1,False
som,1992,51.9,False
som,1993,52.9,False
som,1994,52.8,False
som,1995,52.9,False
som,1996,53.0,False
som,1997,52.8,False
som,1998,53.5,False
som,1999,53.8,False
som,2000,54.3,False
som,2001,54.6,False
som,2002,55.0,False
som,2003,55.4,False
som,2004,55.7,False
som,2005,56.2,False
som,2006,56.3,False
som,2007,56.4,False
som,2008,56.7,False
som,2009,56.8,False
som,2010,56.9,False
som,2011,57.1,False
som,2012,57.2,False
som,2013,57.7,False
som,2014,57.894113031317794,True
som,2015,58.08811002130591,True
som,2016,58.281991039334194,True
som,2017,58.47575615473102,True
som,2018,58.669405436783315,True
som,2019,58.862938954736585,True
som,2020,59.05635677779494,True
som,2021,59.24965897512112,True
som,2022,59.44284561583653,True
som,2023,59.63591676902124,True
som,2024,59.82887250371403,True
srb,1990,73.7,False
srb,1991,73.2,False
srb,1992,73.5,False
srb,1993,73.3,False
srb,1994,72.9,False
srb,1995,72.7,False
srb,1996,72.7,False
srb,1997,73.0,False
srb,1998,74.2,False
srb,1999,74.6,False
srb,2000,74.7,False
srb,2001,75.0,False
srb,2002,75.3,False
srb,2003,75.5,False
srb,2004,75.6,False
srb,2005,75.8,False
srb,2006,76.0,False
srb,2007,76.2,False
srb,2008,76.4,False
srb,2009,76.7,False
srb,2010,77.0,False
srb,2011,77.3,False
srb,2012,77.5,False
srb,2013,77.7,False
srb,2014,77.80899569782093,True
srb,2015,77.87190877174018,True
srb,2016,77.90822263503111,True
srb,2017,77.92918324917635,True
srb,2018,77.94128186126358,True
srb,2019,77.94826526420316,True
srb,2020,77.95229613288998,True
srb,2021,77.9546227782964,True
srb,2022,77.95596573418699,True
srb,2023,77.95674089765586,True
srb,2024,77.95718832739476,True
ssd,1990,52.3,False
ssd,1991,52.6,False
ssd,1992,52.8,False
ssd,1993,53.0,False
ssd,1994,53.1,False
ssd,1995,53.3,False
ssd,1996,53.4,False
ssd,1997,53.5,False
ssd,1998,53.7,False
ssd,1999,53.9,False
ssd,2000,54.1,False
ssd,2001,54.3,False
ssd,2002,54.5,False
ssd,2003,54.8,False
ssd,2004,55.0,False
ssd,2005,55.2,False
ssd,2006,55.5,False
ssd,2007,55.7,False
ssd,2008,56.0,False
ssd,2009,56.2,False
ssd,2010,56.5,False
ssd,2011,56.7,False
ssd,2012,56.8,False
ssd,2013,57.2,False
ssd,2014,57.4372987344318,True
ssd,2015,57.674240289665,True
ssd,2016,57.910825203321444,True
ssd,2017,58.14705401221373,True
ssd,2018,58.38292725234646,True
ssd,2019,58.61844545891746,True
ssd,2020,58.853609166318975,True
ssd,2021,59.08841890813888,True
ssd,2022,59.32287521716191,True
ssd,2023,59.55697862537085,True
ssd,2024,59.79072966394777,True
stp,1990,64.4,False
stp,1991,64.5,False
stp,1992,64.7,False
stp,1993,64.8,False
stp,1994,64.9,False
stp,1995,64.9,False
stp,1996,65.0,False
stp,1997,65.0,False
stp,1998,65.1,False
stp,1999,65.2,False
stp,2000,65.3,False
stp,2001,65.5,False
stp,2002,65.7,False
stp,2003,65.8,False
stp,2004,66.0,False
stp,2005,66.2,False
stp,2006,66.5,False
stp,2007,66.8,False
stp,2008,67.1,False
stp,2009,67.4,False
stp,2010,67.6,False
stp,2011,67.9,False
stp,2012,68.2,False
stp,2013,68.4,False
stp,2014,68.63202647732732,True
stp,2015,68.8597520970211,True
stp,2016,69.08325658005371,True
stp,2017,69.30261816968446,True
stp,2018,69.51791365885059,True
stp,2019,69.72921841705053,True
stp,2020,69.93660641672889,True
stp,2021,70.1401502591723,True
stp,2022,70.3399211999253,True
stp,2023,70.53598917373508,True
stp,2024,70.7284228190339,True
sur,1990,68.7,False
sur,1991,68.4,False
sur,1992,68.3,False
sur,1993,68.4,False
sur,1994,69.0,False
sur,1995,69.6,False
sur,1996,70.1,False
sur,1997,70.1,False
sur,1998,69.8,False
sur,1999,69.3,False
sur,2000,68.8,False
sur,2001,68.4,False
sur,2002,68.2,False
sur,2003,68.1,False
sur,2004,68.3,False
sur,2005,68.5,False
sur,2006,68.7,False
sur,2007,68.9,False
sur,2008,69.1,False
sur,2009,69.3,False
sur,2010,69.5,False
sur,2011,69.7,False
sur,2012,69.9,False
sur,2013,70.1,False
sur,2014,70.25981938434006,True
sur,2015,70.37506603506024,True
sur,2016,70.45817103860574,True
sur,2017,70.51809852084611,True
sur,2018,70.56131256301512,True
sur,2019,70.5924744501956,True
sur,2020,70.61494546109643,True
sur,2021,70.63114943256905,True
sur,2022,70.64283420690538,True
sur,2023,70.65126016294471,True
sur,2024,70.65733616690792,True
svk,1990,70.9,False
svk,1991,70.9,False
svk,1992,71.3,False
svk,1993,71.9,False
svk,1994,72.3,False
svk,1995,72.6,False
svk,1996,72.8,False
svk,1997,72.8,False
svk,1998,72.8,False
svk,1999,73.0,False
svk,2000,73.3,False
svk,2001,73.7,False
svk,2002,73.8,False
svk,2003,73.9,False
svk,2004,74.2,False
svk,2005,74.3,False
svk,2006,74.4,False
svk,2007,74.5,False
svk,2008,74.8,False
svk,2009,75.1,False
svk,2010,75.5,False
svk,2011,75.9,False
svk,2012,76.1,False
svk,2013,76.2,False
svk,2014,76.26814972092052,True
svk,2015,76.31354893601774,True
svk,2016,76.34379247485552,True
svk,2017,76.36393977562875,True
svk,2018,76.3773612780073,True
svk,2019,76.38630226360755,True
svk,2020,76.39225846890031,True
svk,2021,76.396226306796,True
svk,2022,76.39886955644785,True
svk,2023,76.40063040679146,True
svk,2024,76.40180343028186,True
svn,1990,73.6,False
svn,1991,73.7,False
svn,1992,73.8,False
svn,1993,74.0,False
svn,1994,74.2,False
svn,1995,74.7,False
svn,1996,75.0,False
svn,1997,75.2,False
svn,1998,75.4,False
svn,1999,75.6,False
svn,2000,75.8,False
svn,2001,76.0,False
svn,2002,76.2,False
svn,2003,76.5,False
svn,2004,76.8,False
svn,2005,77.2,False
svn,2006,77.6,False
svn,2007,78.0,False
svn,2008,78.5,False
svn,2009,79.0,False
svn,2010,79.5,False
svn,2011,79.8,False
svn,2012,79.9,False
svn,2013,80.0,False
svn,2014,80.09159417641526,True
svn,2015,80.17523148975388,True
svn,2016,80.25160315939792,True
svn,2017,80.32134035792082,True
svn,2018,80.38501942740417,True
svn,2019,80.44316664260862,True
svn,2020,80.49626256036406,True
svn,2021,80.54474599112477,True
svn,2022,80.58901762551211,True
svn,2023,80.62944334581643,True
svn,2024,80.66635724982604,True
swe,1990,77.6,False
swe,1991,77.8,False
swe,1992,78.1,False
swe,1993,78.4,False
swe,1994,78.6,False
swe,1995,78.9,False
swe,1996,79.1,False
swe,1997,79.3,False
swe,1998,79.5,False
swe,1999,79.6,False
swe,2000,79.7,False
swe,2001,79.8,False
swe,2002,80.0,False
swe,2003,80.1,False
swe,2004,80.3,False
swe,2005,80.5,False
swe,2006,80.7,False
swe,2007,80.9,False
swe,2008,81.1,False
swe,2009,81.2,False
swe,2010,81.5,False
swe,2011,81.6,False
swe,2012,81.7,False
swe,2013,81.8,False
swe,2014,81.92433932171294,True
swe,2015,82.04753351394565,True
swe,2016,82.16959312301213,True
swe,2017,82.29052859809784,True
swe,2018,82.4103502921542,True
swe,2019,82.52906846278498,True
swe,2020,82.6466932731243,True
swe,2021,82.76323479270678,True
swe,2022,82.87870299832949,True
swe,2023,82.99310777490606,True
swe,2024,83.10645891631293,True
swz,1990,62.2,False
swz,1991,62.4,False
swz,1992,62.2,False
swz,1993,61.7,False
swz,1994,60.6,False
swz,1995,59.0,False
swz,1996,56.9,False
swz,1997,54.8,False
swz,1998,52.7,False
swz,1999,50.6,False
swz,2000,48.7,False
swz,2001,46.9,False
swz,2002,45.7,False
swz,2003,44.7,False
swz,2004,43.9,False
swz,2005,43.5,False
swz,2006,44.0,False
swz,2007,45.1,False
swz,2008,46.1,False
swz,2009,47.2,False
swz,2010,47.8,False
swz,2011,49.2,False
swz,2012,50.3,False
swz,2013,50.7,False
swz,2014,50.92345239714517,True
swz,2015,51.121865115203235,True
swz,2016,51.29804405617747,True
swz,2017,51.45448069767198,True
swz,2018,51.59338732673194,True
swz,2019,51.716728325442126,True
swz,2020,51.82624795071688,True
swz,2021,51.923495001136075,True
swz,2022,52.00984471965919,True
swz,2023,52.086518241960185,True
swz,2024,52.1545998654164,True
syc,1990,69.4,False
syc,1991,69.5,False
syc,1992,69.7,False
syc,1993,69.9,False
syc,1994,70.1,False
syc,1995,70.2,False
syc,1996,70.3,False
syc,1997,70.3,False
syc,1998,70.6,False
syc,1999,70.8,False
syc,2000,70.9,False
syc,2001,71.0,False
syc,2002,71.1,False
syc,2003,71.3,False
syc,2004,71.5,False
syc,2005,71.9,False
syc,2006,72.2,False
syc,2007,72.4,False
syc,2008,72.6,False
syc,2009,72.7,False
syc,2010,72.8,False
syc,2011,72.9,False
syc,2012,73.1,False
syc,2013,73.3,False
syc,2014,73.46817744003982,True
syc,2015,73.63633275776668,True
syc,2016,73.80446595609057,True
syc,2017,73.9725770379211,True
syc,2018,74.14066600616752,True
syc,2019,74.30873286373868,True
syc,2020,74.47677761354305,True
syc,2021,74.64480025848871,True
syc,2022,74.81280080148339,True
syc,2023,74.9807792454344,True
syc,2024,75.14873559324869,True
syr,1990,69.7,False
syr,1991,70.0,False
syr,1992,70.4,False
syr,1993,70.8,False
syr,1994,71.2,False
syr,1995,71.7,False
syr,1996,72.1,False
syr,1997,72.5,False
syr,1998,73.0,False
syr,1999,73.4,False
syr,2000,73.8,False
syr,2001,74.2,False
syr,2002,74.6,False
syr,2003,75.0,False
syr,2004,75.4,False
syr,2005,75.8,False
syr,2006,76.1,False
syr,2007,76.4,False
syr,2008,76.6,False
syr,2009,76.7,False
syr,2010,76.7,False
syr,2011,75.1,False
syr,2012,73.5,False
syr,2013,72.4,False
syr,2014,71.60137194615679,True
syr,2015,71.00529329194198,True
syr,2016,70.56039311556991,True
syr,2017,70.22832927544358,True
syr,2018,69.9804840288568,True
syr,2019,69.7954977134775,True
syr,2020,69.65742794071055,True
syr,2021,69.55437565755744,True
syr,2022,69.47745966899423,True
syr,2023,69.42005124372075,True
syr,2024,69.37720284049608,True
tcd,1990,53.6,False
tcd,1991,54.3,False
tcd,1992,54.1,False
tcd,1993,54.2,False
tcd,1994,53.9,False
tcd,1995,53.7,False
tcd,1996,53.3,False
tcd,1997,53.0,False
tcd,1998,52.7,False
tcd,1999,52.5,False
tcd,2000,52.4,False
tcd,2001,52.6,False
tcd,2002,52.7,False
tcd,2003,52.9,False
tcd,2004,53.2,False
tcd,2005,53.6,False
tcd,2006,53.7,False
tcd,2007,54.5,False
tcd,2008,54.8,False
tcd,2009,55.5,False
tcd,2010,56.2,False
tcd,2011,56.5,False
tcd,2012,56.8,False
tcd,2013,57.1,False
tcd,2014,57.352657789747184,True
tcd,2015,57.572443419991586,True
tcd,2016,57.76363373836754,True
tcd,2017,57.929949151254405,True
tcd,2018,58.07462601982542,True
tcd,2019,58.200479636974876,True
tcd,2020,58.30995901060277,True
tcd,2021,58.40519451929477,True
tcd,2022,58.48803936773764,True
tcd,2023,58.56010564855858,True
tcd,2024,58.6227957123221,True
tgo,1990,58.6,False
tgo,1991,58.6,False
tgo,1992,58.8,False
tgo,1993,58.7,False
tgo,1994,58.8,False
tgo,1995,58.9,False
tgo,1996,59.1,False
tgo,1997,59.2,False
tgo,1998,59.2,False
tgo,1999,59.1,False
tgo,2000,59.0,False
tgo,2001,58.9,False
tgo,2002,58.8,False
tgo,2003,58.8,False
tgo,2004,58.9,False
tgo,2005,59.0,False
tgo,2006,59.4,False
tgo,2007,59.7,False
tgo,2008,60.0,False
tgo,2009,60.5,False
tgo,2010,61.0,False
tgo,2011,61.7,False
tgo,2012,62.4,False
tgo,2013,63.0,False
tgo,2014,63.58795222490289,True
tgo,2015,64.1528162883213,True
tgo,2016,64.69549883398948,True
tgo,2017,65.21687090285613,True
tgo,2018,65.71776933116215,True
tgo,2019,66.1989980936174,True
tgo,2020,66.66132959383273,True
tgo,2021,67.10550590407817,True
tgo,2022,67.53223995635746,True
tgo,2023,67.9422166867105,True
tgo,2024,68.33609413458045,True
tha,1990,71.7,False
tha,1991,71.7,False
tha,1992,71.5,False
tha,1993,71.4,False
tha,1994,71.1,False
tha,1995,70.9,False
tha,1996,70.8,False
tha,1997,70.9,False
tha,1998,70.9,False
tha,1999,71.1,False
tha,2000,71.3,False
tha,2001,71.5,False
tha,2002,71.8,False
tha,2003,72.0,False
tha,2004,72.0,False
tha,2005,72.8,False
tha,2006,73.3,False
tha,2007,73.7,False
tha,2008,74.1,False
tha,2009,74.4,False
tha,2010,74.6,False
tha,2011,74.7,False
tha,2012,74.8,False
tha,2013,74.9,False
tha,2014,74.98569674244919,True
tha,2015,75.06020261172242,True
tha,2016,75.12497898941787,True
tha,2017,75.18129641981999,True
tha,2018,75.2302595307554,True
tha,2019,75.27282870011126,True
tha,2020,75.30983889298969,True
tha,2021,75.34201603897644,True
tha,2022,75.36999127075256,True
tha,2023,75.39431330332965,True
tha,2024,75.41545919671903,True
tjk,1990,65.0,False
tjk,1991,64.8,False
tjk,1992,62.6,False
tjk,1993,58.8,False
tjk,1994,63.7,False
tjk,1995,63.6,False
tjk,1996,63.8,False
tjk,1997,64.5,False
tjk,1998,65.0,False
tjk,1999,65.7,False
tjk,2000,66.3,False
tjk,2001,66.9,False
tjk,2002,67.4,False
tjk,2003,68.0,False
tjk,2004,68.4,False
tjk,2005,68.8,False
tjk,2006,69.0,False
tjk,2007,69.2,False
tjk,2008,69.5,False
tjk,2009,69.7,False
tjk,2010,69.9,False
tjk,2011,70.2,False
tjk,2012,70.4,False
tjk,2013,70.6,False
tjk,2014,70.53660030153694,True
tjk,2015,70.52395350183366,True
tjk,2016,70.5214307525681,True
tjk,2017,70.5209275213945,True
tjk,2018,70.52082713820639,True
tjk,2019,70.5208071140406,True
tjk,2020,70.52080311967437,True
tjk,2021,70.52080232288904,True
tjk,2022,70.52080216394846,True
tjk,2023,70.52080213224343,True
tjk,2024,70.520802125919,True
tkm,1990,63.3,False
tkm,1991,63.3,False
tkm,1992,63.2,False
tkm,1993,63.1,False
tkm,1994,62.9,False
tkm,1995,62.7,False
tkm,1996,62.7,False
tkm,1997,62.6,False
tkm,1998,62.7,False
tkm,1999,62.9,False
tkm,2000,63.1,False
tkm,2001,63.4,False
tkm,2002,63.7,False
tkm,2003,64.1,False
tkm,2004,64.4,False
tkm,2005,64.8,False
tkm,2006,65.1,False
tkm,2007,65.5,False
tkm,2008,65.9,False
tkm,2009,66.3,False
tkm,2010,66.6,False
tkm,2011,67.0,False
tkm,2012,67.3,False
tkm,2013,67.5,False
tkm,2014,67.70624994562105,True
tkm,2015,67.9008522478673,True
tkm,2016,68.08446468919674,True
tkm,2017,68.2577079048309,True
tkm,2018,68.42116748058707,True
tkm,2019,68.5753959322386,True
tkm,2020,68.72091457309395,True
tkm,2021,68.8582152761071,True
tkm,2022,68.98776213647564,True
tkm,2023,69.10999304034608,True
tkm,2024,69.22532114492911,True
tls,1990,59.0,False
tls,1991,59.5,False
tls,1992,60.1,False
tls,1993,60.8,False
tls,1994,61.5,False
tls,1995,62.0,False
tls,1996,62.5,False
tls,1997,62.9,False
tls,1998,63.2,False
tls,1999,63.3,False
tls,2000,63.6,False
tls,2001,64.4,False
tls,2002,65.1,False
tls,2003,65.7,False
tls,2004,66.4,False
tls,2005,67.0,False
tls,2006,67.6,False
tls,2007,68.1,False
tls,2008,68.7,False
tls,2009,69.3,False
tls,2010,69.8,False
tls,2011,70.4,False
tls,2012,70.9,False
tls,2013,71.4,False
tls,2014,71.87916138920708,True
tls,2015,72.3349233279715,True
tls,2016,72.76842850911731,True
tls,2017,73.1807638230089,True
tls,2018,73.57296308261796,True
tls,2019,73.94600961551409,True
tls,2020,74.30083872927767,True
tls,2021,74.63834005651643,True
tls,2022,74.95935978536485,True
tls,2023,75.26470278105927,True
tls,2024,75.55513460390733,True
ton,1990,68.7,False
ton,1991,68.8,False
ton,1992,68.9,False
ton,1993,69.0,False
ton,1994,69.1,False
ton,1995,69.2,False
ton,1996,69.2,False
ton,1997,69.3,False
ton,1998,69.2,False
ton,1999,69.2,False
ton,2000,69.1,False
ton,2001,69.1,False
ton,2002,69.1,False
ton,2003,69.2,False
ton,2004,69.3,False
ton,2005,69.5,False
ton,2006,69.7,False
ton,2007,69.8,False
ton,2008,69.9,False
ton,2009,69.8,False
ton,2010,70.1,False
ton,2011,70.1,False
ton,2012,70.2,False
ton,2013,70.3,False
ton,2014,70.37063925320957,True
ton,2015,70.43566108209717,True
ton,2016,70.49551219942627,True
ton,2017,70.55060379415418,True
ton,2018,70.60131435638102,True
ton,2019,70.6479922776513,True
ton,2020,70.69095824447231,True
ton,2021,70.73050744149364,True
ton,2022,70.76691157948379,True
ton,2023,70.80042076203662,True
ton,2024,70.8312652038323,True
tto,1990,69.6,False
tto,1991,69.7,False
tto,1992,69.6,False
tto,1993,69.5,False
tto,1994,69.4,False
tto,1995,69.5,False
tto,1996,69.6,False
tto,1997,69.6,False
tto,1998,69.6,False
tto,1999,69.4,False
tto,2000,69.4,False
tto,2001,69.5,False
tto,2002,69.7,False
tto,2003,70.0,False
tto,2004,70.4,False
tto,2005,70.9,False
tto,2006,71.2,False
tto,2007,71.3,False
tto,2008,71.3,False
tto,2009,71.2,False
tto,2010,71.1,False
tto,2011,71.1,False
tto,2012,71.1,False
tto,2013,71.2,False
tto,2014,71.29575642455025,True
tto,2015,71.36013704044767,True
tto,2016,71.403422529884,True
tto,2017,71.43252497896165,True
tto,2018,71.45209164098505,True
tto,2019,71.46524703769121,True
tto,2020,71.47409190158724,True
tto,2021,71.48003863349406,True
tto,2022,71.48403684316548,True
tto,2023,71.48672498865903,True
tto,2024,71.48853232914098,True
tun,1990,71.9,False
tun,1991,72.2,False
tun,1992,72.5,False
tun,1993,72.8,False
tun,1994,73.1,False
tun,1995,73.4,False
tun,1996,73.8,False
tun,1997,74.1,False
tun,1998,74.5,False
tun,1999,74.8,False
tun,2000,75.0,False
tun,2001,75.2,False
tun,2002,75.4,False
tun,2003,75.6,False
tun,2004,75.8,False
tun,2005,76.0,False
tun,2006,76.2,False
tun,2007,76.3,False
tun,2008,76.5,False
tun,2009,76.6,False
tun,2010,76.8,False
tun,2011,76.9,False
tun,2012,77.0,False
tun,2013,77.1,False
tun,2014,77.2048245397251,True
tun,2015,77.30866442706935,True
tun,2016,77.41152891120582,True
tun,2017,77.51342715442698,True
tun,2018,77.61436823296079,True
tun,2019,77.71436113777911,True
tun,2020,77.81341477539858,True
tun,2021,77.91153796867391,True
tun,2022,78.00873945758374,True
tun,2023,78.10502790000913,True
tun,2024,78.20041187250476,True
tur,1990,67.3,False
tur,1991,67.6,False
tur,1992,67.9,False
tur,1993,68.3,False
tur,1994,68.6,False
tur,1995,69.0,False
tur,1996,69.4,False
tur,1997,69.8,False
tur,1998,70.4,False
tur,1999,70.3,False
tur,2000,71.5,False
tur,2001,72.0,False
tur,2002,72.5,False
tur,2003,72.9,False
tur,2004,73.4,False
tur,2005,73.8,False
tur,2006,74.3,False
tur,2007,74.7,False
tur,2008,75.1,False
tur,2009,75.4,False
tur,2010,75.7,False
tur,2011,76.0,False
tur,2012,76.2,False
tur,2013,76.3,False
tur,2014,76.59161927202726,True
tur,2015,76.88106934623794,True
tur,2016,77.1683663581197,True
tur,2017,77.45352632313707,True
tur,2018,77.73656513762418,True
tur,2019,78.01749857967097,True
tur,2020,78.2963423100027,True
tur,2021,78.57311187285298,True
tur,2022,78.84782269683028,True
tur,2023,79.12049009577802,True
tur,2024,79.39112926962824,True
twn,1990,73.8,False
twn,1991,74.1,False
twn,1992,74.3,False
twn,1993,74.4,False
twn,1994,74.5,False
twn,1995,74.6,False
twn,1996,74.8,False
twn,1997,75.1,False
twn,1998,75.4,False
twn,1999,75.6,False
twn,2000,76.0,False
twn,2001,76.5,False
twn,2002,77.0,False
twn,2003,77.2,False
twn,2004,77.3,False
twn,2005,77.4,False
twn,2006,77.7,False
twn,2007,78.0,False
twn,2008,78.3,False
twn,2009,78.6,False
twn,2010,78.8,False
twn,2011,78.9,False
twn,2012,79.1,False
twn,2013,79.3,False
twn,2014,79.47041643925144,True
twn,2015,79.61836061937386,True
twn,2016,79.74679588376641,True
twn,2017,79.85829480941482,True
twn,2018,79.95509073598177,True
twn,2019,80.0391224999245,True
twn,2020,80.1120732696704,True
twn,2021,80.17540425972491,True
twn,2022,80.23038399901012,True
twn,2023,80.27811373968315,True
twn,2024,80.31954951537676,True
tza,1990,57.2,False
tza,1991,56.8,False
tza,1992,56.4,False
tza,1993,55.9,False
tza,1994,55.5,False
tza,1995,55.1,False
tza,1996,54.8,False
tza,1997,54.6,False
tza,1998,54.5,False
tza,1999,54.5,False
tza,2000,54.8,False
tza,2001,55.1,False
tza,2002,55.6,False
tza,2003,56.2,False
tza,2004,56.7,False
tza,2005,57.2,False
tza,2006,57.9,False
tza,2007,58.7,False
tza,2008,59.7,False
tza,2009,60.3,False
tza,2010,60.9,False
tza,2011,61.4,False
tza,2012,61.6,False
tza,2013,62.2,False
tza,2014,62.73677754948957,True
tza,2015,63.24357209060959,True
tza,2016,63.722058396814624,True
tza,2017,64.17381769303704,True
tza,2018,64.60034288106596,True
tza,2019,65.0030434730501,True
tza,2020,65.38325024942783,True
tza,2021,65.74221965667726,True
tza,2022,66.08113795941944,True
tza,2023,66.40112516059565,True
tza,2024,66.70323870267391,True
uga,1990,51.7,False
uga,1991,50.9,False
uga,1992,50.2,False
uga,1993,49.6,False
uga,1994,49.1,False
uga,1995,48.8,False
uga,1996,48.6,False
uga,1997,48.6,False
uga,1998,49.0,False
uga,1999,49.4,False
uga,2000,50.0,False
uga,2001,50.8,False
uga,2002,51.5,False
uga,2003,52.4,False
uga,2004,53.3,False
uga,2005,54.5,False
uga,2006,55.9,False
uga,2007,56.6,False
uga,2008,57.2,False
uga,2009,57.9,False
uga,2010,58.4,False
uga,2011,58.8,False
uga,2012,59.3,False
uga,2013,59.8,False
uga,2014,60.26438828334453,True
uga,2015,60.693778496699835,True
uga,2016,61.09080822793559,True
uga,2017,61.45791628625246,True
uga,2018,61.797357682899815,True
uga,2019,62.11121748288941,True
uga,2020,62.40142361279127,True
uga,2021,62.6697587032852,True
uga,2022,62.91787103921254,True
uga,2023,63.147284684390335,True
uga,2024,63.359408843380855,True
ukr,1990,69.9,False
ukr,1991,69.4,False
ukr,1992,68.8,False
ukr,1993,68.0,False
ukr,1994,67.3,False
ukr,1995,66.8,False
ukr,1996,66.8,False
ukr,1997,67.1,False
ukr,1998,67.5,False
ukr,1999,67.6,False
ukr,2000,67.5,False
ukr,2001,67.5,False
ukr,2002,67.4,False
ukr,2003,67.4,False
ukr,2004,67.3,False
ukr,2005,67.2,False
ukr,2006,67.3,False
ukr,2007,67.6,False
ukr,2008,68.2,False
ukr,2009,69.3,False
ukr,2010,70.4,False
ukr,2011,71.2,False
ukr,2012,71.5,False
ukr,2013,71.7,False
ukr,2014,71.92706801778168,True
ukr,2015,72.10861647913252,True
ukr,2016,72.25377053535257,True
ukr,2017,72.36982604956825,True
ukr,2018,72.46261630793653,True
ukr,2019,72.53680521749625,True
ukr,2020,72.5961217276391,True
ukr,2021,72.64354725790241,True
ukr,2022,72.68146555274714,True
ukr,2023,72.71178249545603,True
ukr,2024,72.73602190334549,True
ury,1990,72.9,False
ury,1991,73.2,False
ury,1992,73.4,False
ury,1993,73.4,False
ury,1994,73.4,False
ury,1995,73.5,False
ury,1996,73.6,False
ury,1997,73.8,False
ury,1998,74.1,False
ury,1999,74.3,False
ury,2000,74.6,False
ury,2001,74.9,False
ury,2002,75.0,False
ury,2003,75.0,False
ury,2004,75.2,False
ury,2005,75.4,False
ury,2006,75.5,False
ury,2007,75.7,False
ury,2008,76.0,False
ury,2009,76.3,False
ury,2010,76.5,False
ury,2011,76.6,False
ury,2012,76.7,False
ury,2013,76.9,False
ury,2014,77.11147019501315,True
ury,2015,77.2613614763855,True
ury,2016,77.36760527225492,True
ury,2017,77.44291148124451,True
ury,2018,77.49628895205093,True
ury,2019,77.5341232080561,True
ury,2020,77.56094034468394,True
ury,2021,77.5799484842075,True
ury,2022,77.59342156200702,True
ury,2023,77.60297135646043,True
ury,2024,77.60974030528263,True
usa,1990,75.4,False
usa,1991,75.6,False
usa,1992,75.8,False
usa,1993,75.7,False
usa,1994,75.8,False
usa,1995,75.9,False
usa,1996,76.3,False
usa,1997,76.8,False
usa,1998,77.0,False
usa,1999,77.1,False
usa,2000,77.1,False
usa,2001,77.1,False
usa,2002,77.2,False
usa,2003,77.3,False
usa,2004,77.6,False
usa,2005,77.7,False
usa,2006,77.8,False
usa,2007,78.1,False
usa,2008,78.2,False
usa,2009,78.3,False
usa,2010,78.5,False
usa,2011,78.7,False
usa,2012,78.8,False
usa,2013,78.9,False
usa,2014,78.97108136367407,True
usa,2015,79.02289634486704,True
usa,2016,79.06066703661034,True
usa,2017,79.08820009986583,True
usa,2018,79.10827041198462,True
usa,2019,79.12290072844479,True
usa,2020,79.13356554314512,True
usa,2021,79.14133969300046,True
usa,2022,79.14700668372383,True
usa,2023,79.15113765424233,True
usa,2024,79.15414893805375,True
uzb,1990,67.7,False
uzb,1991,67.5,False
uzb,1992,67.3,False
uzb,1993,67.0,False
uzb,1994,66.7,False
uzb,1995,66.5,False
uzb,1996,66.4,False
uzb,1997,66.5,False
uzb,1998,66.8,False
uzb,1999,67.1,False
uzb,2000,67.4,False
uzb,2001,67.7,False
uzb,2002,67.8,False
uzb,2003,68.0,False
uzb,2004,68.1,False
uzb,2005,68.1,False
uzb,2006,68.3,False
uzb,2007,68.5,False
uzb,2008,68.7,False
uzb,2009,68.9,False
uzb,2010,69.1,False
uzb,2011,69.3,False
uzb,2012,69.5,False
uzb,2013,69.7,False
uzb,2014,69.87483029527809,True
uzb,2015,70.02346154397563,True
uzb,2016,70.14981978214169,True
uzb,2017,70.25724271300142,True
uzb,2018,70.34856787107562,True
uzb,2019,70.4262075745405,True
uzb,2020,70.4922126456647,True
uzb,2021,70.54832658247383,True
uzb,2022,70.59603161256608,True
uzb,2023,70.63658784557185,True
uzb,2024,70.6710665584547,True
vct,1990,69.7,False
vct,1991,69.7,False
vct,1992,69.7,False
vct,1993,69.7,False
vct,1994,69.6,False
vct,1995,69.6,False
vct,1996,69.6,False
vct,1997,69.6,False
vct,1998,69.6,False
vct,1999,69.7,False
vct,2000,69.8,False
vct,2001,70.0,False
