geo,time,mean_years_in_school_men_15_to_24_years,is_forecasted
kir,1976,6.23,False
kir,1977,6.33,False
kir,1978,6.43,False
kir,1979,6.53,False
kir,1980,6.63,False
kir,1981,6.72,False
kir,1982,6.81,False
kir,1983,6.9,False
kir,1984,6.99,False
kir,1985,7.08,False
kir,1986,7.17,False
kir,1987,7.25,False
kir,1988,7.33,False
kir,1989,7.4,False
kir,1990,7.48,False
kir,1991,7.55,False
kir,1992,7.61,False
kir,1993,7.67,False
kir,1994,7.73,False
kir,1995,7.77,False
kir,1996,7.83,False
kir,1997,7.89,False
kir,1998,7.96,False
kir,1999,8.04,False
kir,2000,8.11,False
kir,2001,8.2,False
kir,2002,8.28,False
kir,2003,8.38,False
kir,2004,8.47,False
kir,2005,8.57,False
kir,2006,8.67,False
kir,2007,8.78,False
kir,2008,8.88,False
kir,2009,9.0,False
kir,2010,9.11,False
kir,2011,9.22,False
kir,2012,9.34,False
kir,2013,9.46,False
kir,2014,9.59,False
kir,2015,9.71,False
kir,2016,9.831745406291933,True
kir,2017,9.95326521578077,True
kir,2018,10.07455984650214,True
kir,2019,10.195629715717045,True
kir,2020,10.316475239913292,True
kir,2021,10.437096834806926,True
kir,2022,10.557494915343666,True
kir,2023,10.677669895700323,True
kir,2024,10.797622189286232,True
kor,1970,8.87,False
kor,1971,8.99,False
kor,1972,9.12,False
kor,1973,9.24,False
kor,1974,9.37,False
kor,1975,9.49,False
kor,1976,9.62,False
kor,1977,9.74,False
kor,1978,9.86,False
kor,1979,9.98,False
kor,1980,10.1,False
kor,1981,10.22,False
kor,1982,10.34,False
kor,1983,10.46,False
kor,1984,10.57,False
kor,1985,10.69,False
kor,1986,10.8,False
kor,1987,10.91,False
kor,1988,11.02,False
kor,1989,11.13,False
kor,1990,11.24,False
kor,1991,11.35,False
kor,1992,11.46,False
kor,1993,11.56,False
kor,1994,11.67,False
kor,1995,11.77,False
kor,1996,11.87,False
kor,1997,11.98,False
kor,1998,12.08,False
kor,1999,12.19,False
kor,2000,12.29,False
kor,2001,12.4,False
kor,2002,12.5,False
kor,2003,12.61,False
kor,2004,12.72,False
kor,2005,12.83,False
kor,2006,12.94,False
kor,2007,13.05,False
kor,2008,13.16,False
kor,2009,13.27,False
kor,2010,13.38,False
kor,2011,13.49,False
kor,2012,13.6,False
kor,2013,13.71,False
kor,2014,13.82,False
kor,2015,13.94,False
kor,2016,14.054920203138435,True
kor,2017,14.169522173225921,True
kor,2018,14.283806791502416,True
kor,2019,14.397774936767574,True
kor,2020,14.511427485387511,True
kor,2021,14.624765311301537,True
kor,2022,14.737789286028883,True
kor,2023,14.8505002786754,True
kor,2024,14.962899155940235,True
kwt,1970,5.15,False
kwt,1971,5.28,False
kwt,1972,5.4,False
kwt,1973,5.53,False
kwt,1974,5.66,False
kwt,1975,5.79,False
kwt,1976,5.92,False
kwt,1977,6.06,False
kwt,1978,6.2,False
kwt,1979,6.34,False
kwt,1980,6.48,False
kwt,1981,6.62,False
kwt,1982,6.77,False
kwt,1983,6.92,False
kwt,1984,7.07,False
kwt,1985,7.23,False
kwt,1986,7.38,False
kwt,1987,7.54,False
kwt,1988,7.7,False
kwt,1989,7.86,False
kwt,1990,8.02,False
kwt,1991,8.18,False
kwt,1992,8.35,False
kwt,1993,8.52,False
kwt,1994,8.7,False
kwt,1995,8.88,False
kwt,1996,9.04,False
kwt,1997,9.19,False
kwt,1998,9.35,False
kwt,1999,9.5,False
kwt,2000,9.66,False
kwt,2001,9.81,False
kwt,2002,9.96,False
kwt,2003,10.11,False
kwt,2004,10.25,False
kwt,2005,10.4,False
kwt,2006,10.54,False
kwt,2007,10.69,False
kwt,2008,10.83,False
kwt,2009,10.97,False
kwt,2010,11.11,False
kwt,2011,11.25,False
kwt,2012,11.39,False
kwt,2013,11.53,False
kwt,2014,11.67,False
kwt,2015,11.8,False
kwt,2016,11.933238063850114,True
kwt,2017,12.066395211919705,True
kwt,2018,12.19947149334911,True
kwt,2019,12.332466957248826,True
kwt,2020,12.465381652699524,True
kwt,2021,12.598215628752065,True
kwt,2022,12.730968934427526,True
kwt,2023,12.86364161871721,True
kwt,2024,12.99623373058267,True
lao,1970,2.76,False
lao,1971,2.82,False
lao,1972,2.89,False
lao,1973,2.96,False
lao,1974,3.03,False
lao,1975,3.1,False
lao,1976,3.18,False
lao,1977,3.25,False
lao,1978,3.33,False
lao,1979,3.4,False
lao,1980,3.48,False
lao,1981,3.57,False
lao,1982,3.65,False
lao,1983,3.73,False
lao,1984,3.82,False
lao,1985,3.91,False
lao,1986,4.0,False
lao,1987,4.09,False
lao,1988,4.18,False
lao,1989,4.28,False
lao,1990,4.38,False
lao,1991,4.47,False
lao,1992,4.58,False
lao,1993,4.68,False
lao,1994,4.79,False
lao,1995,4.9,False
lao,1996,5.01,False
lao,1997,5.13,False
lao,1998,5.24,False
lao,1999,5.36,False
lao,2000,5.48,False
lao,2001,5.61,False
lao,2002,5.73,False
lao,2003,5.85,False
lao,2004,5.98,False
lao,2005,6.11,False
lao,2006,6.23,False
lao,2007,6.36,False
lao,2008,6.49,False
lao,2009,6.63,False
lao,2010,6.76,False
lao,2011,6.89,False
lao,2012,7.03,False
lao,2013,7.16,False
lao,2014,7.3,False
lao,2015,7.43,False
lao,2016,7.56295166170243,True
lao,2017,7.69580384416283,True
lao,2018,7.828556621815169,True
lao,2019,7.961210069037718,True
lao,2020,8.0937642601531,True
lao,2021,8.22621926942832,True
lao,2022,8.358575171074822,True
lao,2023,8.490832039248517,True
lao,2024,8.62298994804983,True
lbn,1970,4.69,False
lbn,1971,4.79,False
lbn,1972,4.89,False
lbn,1973,5.0,False
lbn,1974,5.1,False
lbn,1975,5.21,False
lbn,1976,5.32,False
lbn,1977,5.43,False
lbn,1978,5.55,False
lbn,1979,5.66,False
lbn,1980,5.78,False
lbn,1981,5.9,False
lbn,1982,6.02,False
lbn,1983,6.14,False
lbn,1984,6.26,False
lbn,1985,6.38,False
lbn,1986,6.51,False
lbn,1987,6.64,False
lbn,1988,6.77,False
lbn,1989,6.9,False
lbn,1990,7.03,False
lbn,1991,7.17,False
lbn,1992,7.3,False
lbn,1993,7.44,False
lbn,1994,7.58,False
lbn,1995,7.72,False
lbn,1996,7.87,False
lbn,1997,8.01,False
lbn,1998,8.16,False
lbn,1999,8.3,False
lbn,2000,8.45,False
lbn,2001,8.6,False
lbn,2002,8.74,False
lbn,2003,8.89,False
lbn,2004,9.04,False
lbn,2005,9.19,False
lbn,2006,9.33,False
lbn,2007,9.48,False
lbn,2008,9.63,False
lbn,2009,9.77,False
lbn,2010,9.92,False
lbn,2011,10.06,False
lbn,2012,10.21,False
lbn,2013,10.35,False
lbn,2014,10.5,False
lbn,2015,10.64,False
lbn,2016,10.783245063486566,True
lbn,2017,10.926405626549629,True
lbn,2018,11.069481739036082,True
lbn,2019,11.212473450763417,True
lbn,2020,11.355380811519735,True
lbn,2021,11.498203871063769,True
lbn,2022,11.640942679124898,True
lbn,2023,11.783597285403166,True
lbn,2024,11.9261677395693,True
lbr,1970,2.46,False
lbr,1971,2.52,False
lbr,1972,2.59,False
lbr,1973,2.66,False
lbr,1974,2.72,False
lbr,1975,2.79,False
lbr,1976,2.86,False
lbr,1977,2.94,False
lbr,1978,3.01,False
lbr,1979,3.08,False
lbr,1980,3.16,False
lbr,1981,3.23,False
lbr,1982,3.31,False
lbr,1983,3.39,False
lbr,1984,3.47,False
lbr,1985,3.56,False
lbr,1986,3.64,False
lbr,1987,3.72,False
lbr,1988,3.81,False
lbr,1989,3.89,False
lbr,1990,3.98,False
lbr,1991,4.07,False
lbr,1992,4.15,False
lbr,1993,4.24,False
lbr,1994,4.33,False
lbr,1995,4.41,False
lbr,1996,4.49,False
lbr,1997,4.58,False
lbr,1998,4.67,False
lbr,1999,4.76,False
lbr,2000,4.85,False
lbr,2001,4.94,False
lbr,2002,5.04,False
lbr,2003,5.14,False
lbr,2004,5.24,False
lbr,2005,5.34,False
lbr,2006,5.44,False
lbr,2007,5.55,False
lbr,2008,5.66,False
lbr,2009,5.77,False
lbr,2010,5.88,False
lbr,2011,5.99,False
lbr,2012,6.11,False
lbr,2013,6.22,False
lbr,2014,6.34,False
lbr,2015,6.46,False
lbr,2016,6.578270499947106,True
lbr,2017,6.696361451579998,True
lbr,2018,6.814273127473808,True
lbr,2019,6.932005799789868,True
lbr,2020,7.049559740276337,True
lbr,2021,7.166935220268828,True
lbr,2022,7.284132510691037,True
lbr,2023,7.401151882055364,True
lbr,2024,7.517993604463543,True
lby,1970,4.14,False
lby,1971,4.23,False
lby,1972,4.33,False
lby,1973,4.42,False
lby,1974,4.52,False
lby,1975,4.62,False
lby,1976,4.72,False
lby,1977,4.83,False
lby,1978,4.93,False
lby,1979,5.03,False
lby,1980,5.14,False
lby,1981,5.25,False
lby,1982,5.36,False
lby,1983,5.47,False
lby,1984,5.58,False
lby,1985,5.7,False
lby,1986,5.81,False
lby,1987,5.93,False
lby,1988,6.05,False
lby,1989,6.17,False
lby,1990,6.29,False
lby,1991,6.41,False
lby,1992,6.54,False
lby,1993,6.66,False
lby,1994,6.79,False
lby,1995,6.91,False
lby,1996,7.04,False
lby,1997,7.17,False
lby,1998,7.3,False
lby,1999,7.43,False
lby,2000,7.56,False
lby,2001,7.69,False
lby,2002,7.83,False
lby,2003,7.96,False
lby,2004,8.09,False
lby,2005,8.23,False
lby,2006,8.37,False
lby,2007,8.5,False
lby,2008,8.64,False
lby,2009,8.78,False
lby,2010,8.92,False
lby,2011,9.06,False
lby,2012,9.19,False
lby,2013,9.33,False
lby,2014,9.47,False
lby,2015,9.61,False
lby,2016,9.749132676765903,True
lby,2017,9.888219215139888,True
lby,2018,10.027259630422105,True
lby,2019,10.166253937907634,True
lby,2020,10.305202152886483,True
lby,2021,10.444104290643589,True
lby,2022,10.582960366458817,True
lby,2023,10.72177039560697,True
lby,2024,10.860534393357785,True
lca,1970,5.59,False
lca,1971,5.7,False
lca,1972,5.82,False
lca,1973,5.93,False
lca,1974,6.05,False
lca,1975,6.17,False
lca,1976,6.28,False
lca,1977,6.4,False
lca,1978,6.52,False
lca,1979,6.64,False
lca,1980,6.77,False
lca,1981,6.89,False
lca,1982,7.01,False
lca,1983,7.14,False
lca,1984,7.26,False
lca,1985,7.39,False
lca,1986,7.51,False
lca,1987,7.64,False
lca,1988,7.76,False
lca,1989,7.89,False
lca,1990,8.02,False
lca,1991,8.14,False
lca,1992,8.27,False
lca,1993,8.4,False
lca,1994,8.52,False
lca,1995,8.65,False
lca,1996,8.78,False
lca,1997,8.91,False
lca,1998,9.04,False
lca,1999,9.17,False
lca,2000,9.3,False
lca,2001,9.43,False
lca,2002,9.56,False
lca,2003,9.7,False
lca,2004,9.83,False
lca,2005,9.97,False
lca,2006,10.1,False
lca,2007,10.24,False
lca,2008,10.37,False
lca,2009,10.51,False
lca,2010,10.65,False
lca,2011,10.78,False
lca,2012,10.92,False
lca,2013,11.05,False
lca,2014,11.19,False
lca,2015,11.32,False
lca,2016,11.454198870141607,True
lca,2017,11.588367821854472,True
lca,2018,11.722506861808643,True
lca,2019,11.856615996672677,True
lca,2020,11.990695233113641,True
lca,2021,12.124744577797122,True
lca,2022,12.258764037387216,True
lca,2023,12.392753618546537,True
lca,2024,12.52671332793621,True
lka,1970,6.09,False
lka,1971,6.2,False
lka,1972,6.31,False
lka,1973,6.41,False
lka,1974,6.52,False
lka,1975,6.63,False
lka,1976,6.74,False
lka,1977,6.85,False
lka,1978,6.96,False
lka,1979,7.07,False
lka,1980,7.18,False
lka,1981,7.28,False
lka,1982,7.39,False
lka,1983,7.5,False
lka,1984,7.61,False
lka,1985,7.72,False
lka,1986,7.82,False
lka,1987,7.93,False
lka,1988,8.03,False
lka,1989,8.14,False
lka,1990,8.24,False
lka,1991,8.34,False
lka,1992,8.44,False
lka,1993,8.54,False
lka,1994,8.64,False
lka,1995,8.73,False
lka,1996,8.86,False
lka,1997,8.98,False
lka,1998,9.11,False
lka,1999,9.23,False
lka,2000,9.36,False
lka,2001,9.49,False
lka,2002,9.62,False
lka,2003,9.76,False
lka,2004,9.89,False
lka,2005,10.02,False
lka,2006,10.16,False
lka,2007,10.29,False
lka,2008,10.43,False
lka,2009,10.56,False
lka,2010,10.7,False
lka,2011,10.83,False
lka,2012,10.97,False
lka,2013,11.1,False
lka,2014,11.24,False
lka,2015,11.37,False
lka,2016,11.503260260586305,True
lka,2017,11.63643521289296,True
lka,2018,11.769524911531166,True
lka,2019,11.902529411077158,True
lka,2020,12.03544876607224,True
lka,2021,12.168283031022794,True
lka,2022,12.301032260400316,True
lka,2023,12.433696508641427,True
lka,2024,12.566275830147902,True
lso,1970,3.28,False
lso,1971,3.36,False
lso,1972,3.44,False
lso,1973,3.52,False
lso,1974,3.61,False
lso,1975,3.69,False
lso,1976,3.78,False
lso,1977,3.87,False
lso,1978,3.96,False
lso,1979,4.05,False
lso,1980,4.15,False
lso,1981,4.24,False
lso,1982,4.34,False
lso,1983,4.44,False
lso,1984,4.54,False
lso,1985,4.64,False
lso,1986,4.75,False
lso,1987,4.85,False
lso,1988,4.96,False
lso,1989,5.07,False
lso,1990,5.18,False
lso,1991,5.29,False
lso,1992,5.41,False
lso,1993,5.53,False
lso,1994,5.64,False
lso,1995,5.76,False
lso,1996,5.89,False
lso,1997,6.01,False
lso,1998,6.13,False
lso,1999,6.26,False
lso,2000,6.38,False
lso,2001,6.51,False
lso,2002,6.64,False
lso,2003,6.77,False
lso,2004,6.9,False
lso,2005,7.03,False
lso,2006,7.16,False
lso,2007,7.29,False
lso,2008,7.43,False
lso,2009,7.56,False
lso,2010,7.7,False
lso,2011,7.83,False
lso,2012,7.97,False
lso,2013,8.11,False
lso,2014,8.25,False
lso,2015,8.39,False
lso,2016,8.529487642695095,True
lso,2017,8.668906875352368,True
lso,2018,8.808257731522701,True
lso,2019,8.947540244740521,True
lso,2020,9.086754448523806,True
lso,2021,9.225900376374097,True
lso,2022,9.364978061776506,True
lso,2023,9.503987538199722,True
lso,2024,9.642928839096015,True
ltu,1970,6.58,False
ltu,1971,6.7,False
ltu,1972,6.81,False
ltu,1973,6.93,False
ltu,1974,7.05,False
ltu,1975,7.17,False
ltu,1976,7.29,False
ltu,1977,7.41,False
ltu,1978,7.53,False
ltu,1979,7.65,False
ltu,1980,7.77,False
ltu,1981,7.89,False
ltu,1982,8.0,False
ltu,1983,8.12,False
ltu,1984,8.24,False
ltu,1985,8.35,False
ltu,1986,8.47,False
ltu,1987,8.58,False
ltu,1988,8.69,False
ltu,1989,8.8,False
ltu,1990,8.91,False
ltu,1991,9.01,False
ltu,1992,9.12,False
ltu,1993,9.22,False
ltu,1994,9.32,False
ltu,1995,9.42,False
ltu,1996,9.51,False
ltu,1997,9.6,False
ltu,1998,9.69,False
ltu,1999,9.78,False
ltu,2000,9.88,False
ltu,2001,9.97,False
ltu,2002,10.07,False
ltu,2003,10.18,False
ltu,2004,10.28,False
ltu,2005,10.39,False
ltu,2006,10.49,False
ltu,2007,10.61,False
ltu,2008,10.72,False
ltu,2009,10.83,False
ltu,2010,10.95,False
ltu,2011,11.07,False
ltu,2012,11.19,False
ltu,2013,11.31,False
ltu,2014,11.44,False
ltu,2015,11.56,False
ltu,2016,11.682265977294692,True
ltu,2017,11.804477326865522,True
ltu,2018,11.926634073119837,True
ltu,2019,12.04873624045408,True
ltu,2020,12.170783853253793,True
ltu,2021,12.292776935893624,True
ltu,2022,12.41471551273733,True
ltu,2023,12.536599608137779,True
ltu,2024,12.658429246436965,True
lux,1970,6.14,False
lux,1971,6.25,False
lux,1972,6.37,False
lux,1973,6.49,False
lux,1974,6.6,False
lux,1975,6.72,False
lux,1976,6.84,False
lux,1977,6.96,False
lux,1978,7.09,False
lux,1979,7.21,False
lux,1980,7.33,False
lux,1981,7.46,False
lux,1982,7.58,False
lux,1983,7.71,False
lux,1984,7.83,False
lux,1985,7.96,False
lux,1986,8.09,False
lux,1987,8.21,False
lux,1988,8.34,False
lux,1989,8.47,False
lux,1990,8.6,False
lux,1991,8.73,False
lux,1992,8.86,False
lux,1993,8.99,False
lux,1994,9.12,False
lux,1995,9.25,False
lux,1996,9.38,False
lux,1997,9.51,False
lux,1998,9.64,False
lux,1999,9.77,False
lux,2000,9.9,False
lux,2001,10.04,False
lux,2002,10.17,False
lux,2003,10.31,False
lux,2004,10.44,False
lux,2005,10.58,False
lux,2006,10.72,False
lux,2007,10.85,False
lux,2008,10.99,False
lux,2009,11.13,False
lux,2010,11.27,False
lux,2011,11.41,False
lux,2012,11.54,False
lux,2013,11.68,False
lux,2014,11.82,False
lux,2015,11.96,False
lux,2016,12.098808725943787,True
lux,2017,12.237516167233114,True
lux,2018,12.37612239777242,True
lux,2019,12.51462749141222,True
lux,2020,12.653031521949144,True
lux,2021,12.79133456312597,True
lux,2022,12.929536688631673,True
lux,2023,13.067637972101457,True
lux,2024,13.205638487116795,True
lva,1970,6.53,False
lva,1971,6.65,False
lva,1972,6.77,False
lva,1973,6.89,False
lva,1974,7.01,False
lva,1975,7.13,False
lva,1976,7.25,False
lva,1977,7.37,False
lva,1978,7.49,False
lva,1979,7.61,False
lva,1980,7.73,False
lva,1981,7.85,False
lva,1982,7.97,False
lva,1983,8.09,False
lva,1984,8.21,False
lva,1985,8.33,False
lva,1986,8.45,False
lva,1987,8.56,False
lva,1988,8.68,False
lva,1989,8.79,False
lva,1990,8.9,False
lva,1991,9.01,False
lva,1992,9.12,False
lva,1993,9.23,False
lva,1994,9.34,False
lva,1995,9.44,False
lva,1996,9.54,False
lva,1997,9.64,False
lva,1998,9.75,False
lva,1999,9.85,False
lva,2000,9.95,False
lva,2001,10.06,False
lva,2002,10.17,False
lva,2003,10.28,False
lva,2004,10.39,False
lva,2005,10.51,False
lva,2006,10.63,False
lva,2007,10.74,False
lva,2008,10.87,False
lva,2009,10.99,False
lva,2010,11.11,False
lva,2011,11.24,False
lva,2012,11.37,False
lva,2013,11.49,False
lva,2014,11.62,False
lva,2015,11.75,False
lva,2016,11.878494499231792,True
lva,2017,12.006909093271297,True
lva,2018,12.135243831808113,True
lva,2019,12.263498764500936,True
lva,2020,12.39167394097758,True
lva,2021,12.519769410835,True
lva,2022,12.647785223639307,True
lva,2023,12.775721428925792,True
lva,2024,12.903578076198938,True
mar,1970,2.77,False
mar,1971,2.84,False
mar,1972,2.91,False
mar,1973,2.98,False
mar,1974,3.05,False
mar,1975,3.13,False
mar,1976,3.2,False
mar,1977,3.28,False
mar,1978,3.36,False
mar,1979,3.43,False
mar,1980,3.51,False
mar,1981,3.6,False
mar,1982,3.68,False
mar,1983,3.76,False
mar,1984,3.85,False
mar,1985,3.94,False
mar,1986,4.03,False
mar,1987,4.12,False
mar,1988,4.21,False
mar,1989,4.3,False
mar,1990,4.4,False
mar,1991,4.49,False
mar,1992,4.59,False
mar,1993,4.69,False
mar,1994,4.79,False
mar,1995,4.89,False
mar,1996,5.0,False
mar,1997,5.1,False
mar,1998,5.21,False
mar,1999,5.32,False
mar,2000,5.43,False
mar,2001,5.55,False
mar,2002,5.66,False
mar,2003,5.77,False
mar,2004,5.89,False
mar,2005,6.01,False
mar,2006,6.13,False
mar,2007,6.25,False
mar,2008,6.37,False
mar,2009,6.5,False
mar,2010,6.62,False
mar,2011,6.75,False
mar,2012,6.87,False
mar,2013,7.0,False
mar,2014,7.13,False
mar,2015,7.26,False
mar,2016,7.388774115277625,True
mar,2017,7.517091554696528,True
mar,2018,7.644953937781247,True
mar,2019,7.772362878312953,True
mar,2020,7.899319984349808,True
mar,2021,8.025826858247266,True
mar,2022,8.151885096678294,True
mar,2023,8.277496290653529,True
mar,2024,8.402662025541352,True
mda,1970,6.42,False
mda,1971,6.54,False
mda,1972,6.66,False
mda,1973,6.78,False
mda,1974,6.9,False
mda,1975,7.02,False
mda,1976,7.15,False
mda,1977,7.27,False
mda,1978,7.39,False
mda,1979,7.52,False
mda,1980,7.64,False
mda,1981,7.77,False
mda,1982,7.89,False
mda,1983,8.02,False
mda,1984,8.14,False
mda,1985,8.27,False
mda,1986,8.39,False
mda,1987,8.52,False
mda,1988,8.64,False
mda,1989,8.77,False
mda,1990,8.89,False
mda,1991,9.01,False
mda,1992,9.14,False
mda,1993,9.26,False
mda,1994,9.38,False
mda,1995,9.51,False
mda,1996,9.63,False
mda,1997,9.76,False
mda,1998,9.88,False
mda,1999,10.01,False
mda,2000,10.14,False
mda,2001,10.27,False
mda,2002,10.4,False
mda,2003,10.53,False
mda,2004,10.66,False
mda,2005,10.8,False
mda,2006,10.93,False
mda,2007,11.06,False
mda,2008,11.2,False
mda,2009,11.34,False
mda,2010,11.47,False
mda,2011,11.61,False
mda,2012,11.74,False
mda,2013,11.88,False
mda,2014,12.01,False
mda,2015,12.15,False
mda,2016,12.28579273367017,True
mda,2017,12.42150805780745,True
mda,2018,12.557146016539647,True
mda,2019,12.692706653969415,True
mda,2020,12.828190014174266,True
mda,2021,12.963596141206587,True
mda,2022,13.09892507909365,True
mda,2023,13.234176871837631,True
mda,2024,13.369351563415622,True
mdg,1970,2.17,False
mdg,1971,2.23,False
mdg,1972,2.28,False
mdg,1973,2.34,False
mdg,1974,2.39,False
mdg,1975,2.45,False
mdg,1976,2.51,False
mdg,1977,2.57,False
mdg,1978,2.63,False
mdg,1979,2.69,False
mdg,1980,2.76,False
mdg,1981,2.82,False
mdg,1982,2.89,False
mdg,1983,2.96,False
mdg,1984,3.02,False
mdg,1985,3.09,False
mdg,1986,3.16,False
mdg,1987,3.24,False
mdg,1988,3.31,False
mdg,1989,3.39,False
mdg,1990,3.46,False
mdg,1991,3.54,False
mdg,1992,3.62,False
mdg,1993,3.7,False
mdg,1994,3.78,False
mdg,1995,3.86,False
mdg,1996,3.95,False
mdg,1997,4.03,False
mdg,1998,4.12,False
mdg,1999,4.21,False
mdg,2000,4.3,False
mdg,2001,4.39,False
mdg,2002,4.49,False
mdg,2003,4.59,False
mdg,2004,4.69,False
mdg,2005,4.79,False
mdg,2006,4.89,False
mdg,2007,4.99,False
mdg,2008,5.1,False
mdg,2009,5.21,False
mdg,2010,5.31,False
mdg,2011,5.43,False
mdg,2012,5.54,False
mdg,2013,5.65,False
mdg,2014,5.77,False
mdg,2015,5.88,False
mdg,2016,5.992451166446036,True
mdg,2017,6.104823531725077,True
mdg,2018,6.217117151057751,True
mdg,2019,6.329332079625989,True
mdg,2020,6.441468372573052,True
mdg,2021,6.5535260850035595,True
mdg,2022,6.665505271983515,True
mdg,2023,6.777405988540336,True
mdg,2024,6.889228289662876,True
mdv,1970,3.58,False
mdv,1971,3.66,False
mdv,1972,3.75,False
mdv,1973,3.83,False
mdv,1974,3.92,False
mdv,1975,4.0,False
mdv,1976,4.09,False
mdv,1977,4.18,False
mdv,1978,4.27,False
mdv,1979,4.36,False
mdv,1980,4.46,False
mdv,1981,4.55,False
mdv,1982,4.65,False
mdv,1983,4.75,False
mdv,1984,4.85,False
mdv,1985,4.95,False
mdv,1986,5.05,False
mdv,1987,5.16,False
mdv,1988,5.26,False
mdv,1989,5.37,False
mdv,1990,5.48,False
mdv,1991,5.59,False
mdv,1992,5.7,False
mdv,1993,5.81,False
mdv,1994,5.93,False
mdv,1995,6.04,False
mdv,1996,6.16,False
mdv,1997,6.28,False
mdv,1998,6.4,False
mdv,1999,6.52,False
mdv,2000,6.64,False
mdv,2001,6.77,False
mdv,2002,6.89,False
mdv,2003,7.02,False
mdv,2004,7.15,False
mdv,2005,7.28,False
mdv,2006,7.41,False
mdv,2007,7.54,False
mdv,2008,7.67,False
mdv,2009,7.8,False
mdv,2010,7.93,False
mdv,2011,8.07,False
mdv,2012,8.2,False
mdv,2013,8.34,False
mdv,2014,8.48,False
mdv,2015,8.61,False
mdv,2016,8.743922597581154,True
mdv,2017,8.877761728220989,True
mdv,2018,9.011517443940079,True
mdv,2019,9.145189796726575,True
mdv,2020,9.278778838536226,True
mdv,2021,9.412284621292402,True
mdv,2022,9.54570719688611,True
mdv,2023,9.679046617176015,True
mdv,2024,9.812302933988466,True
mex,1970,4.99,False
mex,1971,5.1,False
mex,1972,5.22,False
mex,1973,5.33,False
mex,1974,5.45,False
mex,1975,5.56,False
mex,1976,5.68,False
mex,1977,5.8,False
mex,1978,5.92,False
mex,1979,6.04,False
mex,1980,6.17,False
mex,1981,6.29,False
mex,1982,6.42,False
mex,1983,6.55,False
mex,1984,6.68,False
mex,1985,6.8,False
mex,1986,6.93,False
mex,1987,7.07,False
mex,1988,7.2,False
mex,1989,7.33,False
mex,1990,7.46,False
mex,1991,7.59,False
mex,1992,7.72,False
mex,1993,7.85,False
mex,1994,7.99,False
mex,1995,8.12,False
mex,1996,8.24,False
mex,1997,8.37,False
mex,1998,8.5,False
mex,1999,8.63,False
mex,2000,8.76,False
mex,2001,8.89,False
mex,2002,9.03,False
mex,2003,9.16,False
mex,2004,9.29,False
mex,2005,9.43,False
mex,2006,9.56,False
mex,2007,9.7,False
mex,2008,9.83,False
mex,2009,9.97,False
mex,2010,10.11,False
mex,2011,10.24,False
mex,2012,10.38,False
mex,2013,10.52,False
mex,2014,10.66,False
mex,2015,10.79,False
mex,2016,10.92568646921776,True
mex,2017,11.061361755640633,True
mex,2018,11.19702586019026,True
mex,2019,11.332678783788214,True
mex,2020,11.468320527355989,True
mex,2021,11.603951091815002,True
mex,2022,11.739570478086597,True
mex,2023,11.875178687092038,True
mex,2024,12.010775719752518,True
mhl,1970,4.09,False
mhl,1971,4.18,False
mhl,1972,4.27,False
mhl,1973,4.36,False
mhl,1974,4.46,False
mhl,1975,4.55,False
mhl,1976,4.65,False
mhl,1977,4.75,False
mhl,1978,4.85,False
mhl,1979,4.95,False
mhl,1980,5.05,False
mhl,1981,5.15,False
mhl,1982,5.25,False
mhl,1983,5.36,False
mhl,1984,5.46,False
mhl,1985,5.57,False
mhl,1986,5.68,False
mhl,1987,5.79,False
mhl,1988,5.9,False
mhl,1989,6.01,False
mhl,1990,6.12,False
mhl,1991,6.24,False
mhl,1992,6.35,False
mhl,1993,6.47,False
mhl,1994,6.59,False
mhl,1995,6.7,False
mhl,1996,6.82,False
mhl,1997,6.95,False
mhl,1998,7.07,False
mhl,1999,7.19,False
mhl,2000,7.32,False
mhl,2001,7.45,False
mhl,2002,7.57,False
mhl,2003,7.7,False
mhl,2004,7.84,False
mhl,2005,7.97,False
mhl,2006,8.1,False
mhl,2007,8.23,False
mhl,2008,8.37,False
mhl,2009,8.51,False
mhl,2010,8.64,False
mhl,2011,8.78,False
mhl,2012,8.92,False
mhl,2013,9.06,False
mhl,2014,9.2,False
mhl,2015,9.34,False
mhl,2016,9.479554237115128,True
mhl,2017,9.618986136402127,True
mhl,2018,9.758295805106355,True
mhl,2019,9.897483350379158,True
mhl,2020,10.036548879277944,True
mhl,2021,10.175492498766278,True
mhl,2022,10.31431431571395,True
mhl,2023,10.453014436897071,True
mhl,2024,10.591592968998143,True
mkd,1970,6.22,False
mkd,1971,6.33,False
mkd,1972,6.45,False
mkd,1973,6.57,False
mkd,1974,6.69,False
mkd,1975,6.81,False
mkd,1976,6.93,False
mkd,1977,7.05,False
mkd,1978,7.17,False
mkd,1979,7.3,False
mkd,1980,7.42,False
mkd,1981,7.54,False
mkd,1982,7.67,False
mkd,1983,7.79,False
mkd,1984,7.91,False
mkd,1985,8.04,False
mkd,1986,8.16,False
mkd,1987,8.29,False
mkd,1988,8.41,False
mkd,1989,8.53,False
mkd,1990,8.66,False
mkd,1991,8.78,False
mkd,1992,8.9,False
mkd,1993,9.03,False
mkd,1994,9.15,False
mkd,1995,9.27,False
mkd,1996,9.39,False
mkd,1997,9.51,False
mkd,1998,9.63,False
mkd,1999,9.75,False
mkd,2000,9.87,False
mkd,2001,10.0,False
mkd,2002,10.12,False
