geo,time,aid_received_per_person_current_us,is_forecasted
eri,1993,36.48156,False
eri,1994,80.54171,False
eri,1995,73.21997,False
eri,1996,73.99233,False
eri,1997,57.39089,False
eri,1998,77.42179,False
eri,1999,67.72935,False
eri,2000,79.22329,False
eri,2001,123.13472,False
eri,2002,94.7246,False
eri,2003,127.09569,False
eri,2004,101.42249,False
eri,2005,131.42221,False
eri,2006,46.67654,False
eri,2007,57.78886,False
eri,2008,51.63376,False
eri,2009,49.38731,False
eri,2010,52.86254,False
eri,2011,44.49115,False
eri,2012,44.768,False
eri,2013,26.44619,False
eri,2014,27.20116,False
eri,2015,30.24311,False
eri,2016,21.3834,False
eri,2017,25.13722,False
eri,2018,26.38455,False
eri,2019,82.30361,False
eri,2020,19.00052,False
eri,2021,13.53191,False
eri,2022,18.62104,False
eri,2023,37.22654,False
eri,2024,31.077023890788315,True
eth,1960,0.71807,False
eth,1961,0.95681,False
eth,1962,1.19919,False
eth,1963,1.08018,False
eth,1964,0.67521,False
eth,1965,0.86094,False
eth,1966,1.01793,False
eth,1967,1.08039,False
eth,1968,1.60795,False
eth,1969,1.43097,False
eth,1970,1.42584,False
eth,1971,1.64265,False
eth,1972,1.61092,False
eth,1973,2.19712,False
eth,1974,3.77617,False
eth,1975,4.15941,False
eth,1976,4.29545,False
eth,1977,3.46999,False
eth,1978,4.12989,False
eth,1979,5.56622,False
eth,1980,6.13155,False
eth,1981,6.93547,False
eth,1982,5.43114,False
eth,1983,8.9598,False
eth,1984,9.27852,False
eth,1985,18.03141,False
eth,1986,15.3788,False
eth,1987,14.67921,False
eth,1988,21.86686,False
eth,1989,15.86301,False
eth,1990,21.19839,False
eth,1991,21.96162,False
eth,1992,22.41902,False
eth,1993,20.13114,False
eth,1994,19.1252,False
eth,1995,15.24195,False
eth,1996,13.73018,False
eth,1997,9.42784,False
eth,1998,10.41989,False
eth,1999,9.84009,False
eth,2000,10.20302,False
eth,2001,15.88194,False
eth,2002,18.49278,False
eth,2003,21.95724,False
eth,2004,24.05852,False
eth,2005,24.6164,False
eth,2006,25.21014,False
eth,2007,31.36526,False
eth,2008,38.76672,False
eth,2009,43.44803,False
eth,2010,30.58378,False
eth,2011,37.52972,False
eth,2012,33.85527,False
eth,2013,39.47161,False
eth,2014,35.4442,False
eth,2015,31.18296,False
eth,2016,38.27253,False
eth,2017,37.61174,False
eth,2018,43.85564,False
eth,2019,40.41442,False
eth,2020,44.62195,False
eth,2021,33.34077,False
eth,2022,39.32128,False
eth,2023,41.97509,False
eth,2024,42.061732203327836,True
fji,1960,2.66741,False
fji,1961,2.41971,False
fji,1962,25.13146,False
fji,1963,9.97128,False
fji,1964,7.50561,False
fji,1965,9.22605,False
fji,1966,8.44832,False
fji,1967,5.67279,False
fji,1968,12.17642,False
fji,1969,16.80117,False
fji,1970,13.10271,False
fji,1971,19.66289,False
fji,1972,15.36788,False
fji,1973,26.05405,False
fji,1974,26.16791,False
fji,1975,33.6166,False
fji,1976,39.55364,False
fji,1977,38.44063,False
fji,1978,43.00014,False
fji,1979,48.99005,False
fji,1980,55.87445,False
fji,1981,61.08254,False
fji,1982,52.01852,False
fji,1983,45.83705,False
fji,1984,43.19982,False
fji,1985,43.32922,False
fji,1986,56.35014,False
fji,1987,47.28596,False
fji,1988,68.9208,False
fji,1989,52.88906,False
fji,1990,63.64798,False
fji,1991,57.47407,False
fji,1992,79.88836,False
fji,1993,75.71147,False
fji,1994,49.20914,False
fji,1995,53.58399,False
fji,1996,58.2118,False
fji,1997,54.80093,False
fji,1998,44.85937,False
fji,1999,42.31746,False
fji,2000,34.92694,False
fji,2001,30.8151,False
fji,2002,39.82057,False
fji,2003,59.15829,False
fji,2004,74.94249,False
fji,2005,74.8894,False
fji,2006,62.66625,False
fji,2007,56.66613,False
fji,2008,49.90043,False
fji,2009,73.20012,False
fji,2010,82.91786,False
fji,2011,82.57394,False
fji,2012,115.17349,False
fji,2013,99.54538,False
fji,2014,102.70393,False
fji,2015,111.56556,False
fji,2016,127.74376,False
fji,2017,158.79865,False
fji,2018,131.89865,False
fji,2019,142.30959,False
fji,2020,214.63078,False
fji,2021,668.36436,False
fji,2022,392.68561,False
fji,2023,205.80114,False
fji,2024,234.21793787486894,True
fsm,1991,4.47671,False
fsm,1992,125.85157,False
fsm,1993,580.29628,False
fsm,1994,941.18729,False
fsm,1995,667.24125,False
fsm,1996,1017.88459,False
fsm,1997,760.23447,False
fsm,1998,661.1778,False
fsm,1999,921.20341,False
fsm,2000,870.04282,False
fsm,2001,1205.02893,False
fsm,2002,984.70774,False
fsm,2003,999.82487,False
fsm,2004,762.70122,False
fsm,2005,940.84722,False
fsm,2006,959.42945,False
fsm,2007,1016.62418,False
fsm,2008,836.5462,False
fsm,2009,1119.98299,False
fsm,2010,592.98866,False
fsm,2011,1213.02159,False
fsm,2012,1327.80882,False
fsm,2013,1324.53489,False
fsm,2014,1079.42377,False
fsm,2015,748.68406,False
fsm,2016,466.01115,False
fsm,2017,896.51124,False
fsm,2018,898.79826,False
fsm,2019,839.13931,False
fsm,2020,1547.37033,False
fsm,2021,1175.8656,False
fsm,2022,1358.18806,False
fsm,2023,1116.98976,False
fsm,2024,1211.818378218283,True
gab,1960,0.03904,False
gab,1961,1.08053,False
gab,1962,5.03194,False
gab,1963,7.63945,False
gab,1964,27.58713,False
gab,1965,23.83271,False
gab,1966,24.31181,False
gab,1967,26.63787,False
gab,1968,23.22383,False
gab,1969,32.07744,False
gab,1970,39.87608,False
gab,1971,38.99084,False
gab,1972,43.19119,False
gab,1973,61.81437,False
gab,1974,38.01195,False
gab,1975,91.21153,False
gab,1976,50.11599,False
gab,1977,39.15076,False
gab,1978,61.06194,False
gab,1979,50.20737,False
gab,1980,74.26619,False
gab,1981,56.18277,False
gab,1982,78.36196,False
gab,1983,78.24859,False
gab,1984,90.31783,False
gab,1985,70.90949,False
gab,1986,89.30346,False
gab,1987,90.84695,False
gab,1988,113.57436,False
gab,1989,137.97383,False
gab,1990,133.39988,False
gab,1991,141.18269,False
gab,1992,65.97778,False
gab,1993,94.57945,False
gab,1994,165.36649,False
gab,1995,127.97217,False
gab,1996,109.81628,False
gab,1997,32.8667,False
gab,1998,36.84107,False
gab,1999,38.45335,False
gab,2000,9.28849,False
gab,2001,6.5948,False
gab,2002,53.27347,False
gab,2003,-7.89658,False
gab,2004,28.1682,False
gab,2005,34.37263,False
gab,2006,20.69277,False
gab,2007,34.18931,False
gab,2008,39.89402,False
gab,2009,46.91167,False
gab,2010,60.44611,False
gab,2011,38.97127,False
gab,2012,37.28085,False
gab,2013,45.58619,False
gab,2014,56.24122,False
gab,2015,48.40022,False
gab,2016,19.81843,False
gab,2017,49.30645,False
gab,2018,52.88173,False
gab,2019,51.57266,False
gab,2020,23.49046,False
gab,2021,42.03565,False
gab,2022,55.44917,False
gab,2023,21.38967,False
gab,2024,31.67072269402435,True
geo,1991,0.04343,False
geo,1992,4.17564,False
geo,1993,21.33534,False
geo,1994,36.66609,False
geo,1995,44.8846,False
geo,1996,68.87594,False
geo,1997,55.63981,False
geo,1998,49.1724,False
geo,1999,59.37622,False
geo,2000,42.17426,False
geo,2001,73.26798,False
geo,2002,79.73201,False
geo,2003,57.86564,False
geo,2004,80.00472,False
geo,2005,75.16798,False
geo,2006,92.05168,False
geo,2007,98.9416,False
geo,2008,212.58107,False
geo,2009,208.1749,False
geo,2010,139.37484,False
geo,2011,145.10006,False
geo,2012,176.77979,False
geo,2013,173.84893,False
geo,2014,151.5721,False
geo,2015,120.50944,False
geo,2016,124.14224,False
geo,2017,120.02024,False
geo,2018,158.08083,False
geo,2019,132.55323,False
geo,2020,279.87352,False
geo,2021,207.62244,False
geo,2022,101.49529,False
geo,2023,98.29595,False
geo,2024,117.19061442794647,True
gha,1960,0.42234,False
gha,1961,0.41465,False
gha,1962,0.76458,False
gha,1963,2.39663,False
gha,1964,2.62743,False
gha,1965,5.86354,False
gha,1966,7.702,False
gha,1967,5.47395,False
gha,1968,7.3386,False
gha,1969,8.20102,False
gha,1970,6.62125,False
gha,1971,6.19424,False
gha,1972,6.20458,False
gha,1973,4.21015,False
gha,1974,3.63181,False
gha,1975,12.06589,False
gha,1976,5.80845,False
gha,1977,8.26348,False
gha,1978,9.97293,False
gha,1979,14.50516,False
gha,1980,15.9788,False
gha,1981,11.73452,False
gha,1982,10.97216,False
gha,1983,8.3186,False
gha,1984,15.93946,False
gha,1985,14.22493,False
gha,1986,25.69813,False
gha,1987,28.6246,False
gha,1988,39.32548,False
gha,1989,47.68035,False
gha,1990,36.35809,False
gha,1991,55.65354,False
gha,1992,37.95029,False
gha,1993,37.81062,False
gha,1994,32.23173,False
gha,1995,37.35096,False
gha,1996,36.56729,False
gha,1997,27.09439,False
gha,1998,37.66479,False
gha,1999,31.8585,False
gha,2000,30.58749,False
gha,2001,31.97545,False
gha,2002,33.2558,False
gha,2003,46.25296,False
gha,2004,64.88895,False
gha,2005,51.34361,False
gha,2006,53.65499,False
gha,2007,49.18813,False
gha,2008,54.11026,False
gha,2009,63.73748,False
gha,2010,53.74172,False
gha,2011,69.12664,False
gha,2012,67.30227,False
gha,2013,48.49766,False
gha,2014,40.05218,False
gha,2015,61.69771,False
gha,2016,44.91829,False
gha,2017,42.1063,False
gha,2018,34.84672,False
gha,2019,29.15718,False
gha,2020,69.15632,False
gha,2021,38.12394,False
gha,2022,31.66949,False
gha,2023,46.52488,False
gha,2024,42.10747520897597,True
gib,1960,21.52113,False
gib,1961,39.77688,False
gib,1962,19.37199,False
gib,1963,-0.4395,False
gib,1964,21.87433,False
gib,1965,44.39233,False
gib,1966,73.2286,False
gib,1967,108.73476,False
gib,1968,35.18649,False
gib,1969,52.83308,False
gib,1970,99.49689,False
gib,1971,141.37676,False
gib,1972,153.5361,False
gib,1973,226.96735,False
gib,1974,238.51558,False
gib,1975,108.40399,False
gib,1976,104.85534,False
gib,1977,157.24381,False
gib,1978,124.09478,False
gib,1979,228.52144,False
gib,1980,388.84044,False
gib,1981,258.17676,False
gib,1982,108.46514,False
gib,1983,117.98281,False
gib,1984,382.64148,False
gib,1985,1014.30977,False
gib,1986,734.96186,False
gib,1987,518.22325,False
gib,1988,581.55826,False
gib,1989,16.3375,False
gib,1990,20.58824,False
gib,1991,95.54613,False
gib,1992,116.82417,False
gib,1993,-0.36941,False
gib,1994,20.92588,False
gib,1995,7.67067,False
gib,1996,-8.7314,False
gib,1997,13.41455,False
gib,1998,7.9566,False
gib,1999,1.08335,False
gib,2013,-59.06845646510319,True
gib,2014,-16.387504274100294,True
gib,2015,-46.67194271382539,True
gib,2016,-25.183499637271147,True
gib,2017,-40.43070941378181,True
gib,2018,-29.61199141077416,True
gib,2019,-37.288455560229025,True
gib,2020,-31.841590060871013,True
gib,2021,-35.70643501949737,True
gib,2022,-32.964118992788045,True
gib,2023,-34.90994017600563,True
gib,2024,-33.52927505930076,True
gin,1960,0.04498,False
gin,1961,0.69898,False
gin,1962,2.76581,False
gin,1963,6.21175,False
gin,1964,3.70184,False
gin,1965,6.17367,False
gin,1966,3.63003,False
gin,1967,1.98012,False
gin,1968,1.4811,False
gin,1969,3.19891,False
gin,1970,2.39624,False
gin,1971,2.19278,False
gin,1972,1.08095,False
gin,1973,2.48983,False
gin,1974,4.32485,False
gin,1975,5.2365,False
gin,1976,2.20223,False
gin,1977,4.70723,False
gin,1978,12.15699,False
gin,1979,11.20323,False
gin,1980,17.56739,False
gin,1981,20.70854,False
gin,1982,22.00785,False
gin,1983,12.40342,False
gin,1984,21.93757,False
gin,1985,20.127,False
gin,1986,29.26095,False
gin,1987,37.42417,False
gin,1988,42.09641,False
gin,1989,58.4252,False
gin,1990,45.31598,False
gin,1991,56.37011,False
gin,1992,64.6885,False
gin,1993,57.55749,False
gin,1994,48.77124,False
gin,1995,55.06505,False
gin,1996,38.36019,False
gin,1997,48.08566,False
gin,1998,44.49078,False
gin,1999,28.77562,False
gin,2000,18.20048,False
gin,2001,33.87018,False
gin,2002,29.30498,False
gin,2003,28.25381,False
gin,2004,30.32333,False
gin,2005,20.86455,False
gin,2006,18.33674,False
gin,2007,26.6619,False
gin,2008,35.48101,False
gin,2009,21.45784,False
gin,2010,21.13584,False
gin,2011,18.96589,False
gin,2012,57.97512,False
gin,2013,41.76443,False
gin,2014,49.08257,False
gin,2015,45.83945,False
gin,2016,46.96292,False
gin,2017,38.1279,False
gin,2018,51.4761,False
gin,2019,43.17623,False
gin,2020,54.38469,False
gin,2021,43.33047,False
gin,2022,35.7396,False
gin,2023,36.9133,False
gin,2024,37.020638680383875,True
gmb,1960,1.35658,False
gmb,1961,3.49693,False
gmb,1962,6.06907,False
gmb,1963,11.85852,False
gmb,1964,5.74729,False
gmb,1965,9.32116,False
gmb,1966,7.66249,False
gmb,1967,6.25016,False
gmb,1968,11.79157,False
gmb,1969,7.20399,False
gmb,1970,2.4995,False
gmb,1971,6.54445,False
gmb,1972,8.78694,False
gmb,1973,11.25892,False
gmb,1974,17.29801,False
gmb,1975,13.24938,False
gmb,1976,17.34149,False
gmb,1977,32.90645,False
gmb,1978,51.23647,False
gmb,1979,49.74043,False
gmb,1980,73.73447,False
gmb,1981,91.16184,False
gmb,1982,60.21524,False
gmb,1983,50.82282,False
gmb,1984,62.67933,False
gmb,1985,55.9337,False
gmb,1986,113.42041,False
gmb,1987,110.93438,False
gmb,1988,85.77967,False
gmb,1989,97.5521,False
gmb,1990,92.21615,False
gmb,1991,90.49428,False
gmb,1992,95.00847,False
gmb,1993,71.4427,False
gmb,1994,56.13473,False
gmb,1995,35.93256,False
gmb,1996,27.70841,False
gmb,1997,29.05168,False
gmb,1998,28.65068,False
gmb,1999,24.2634,False
gmb,2000,34.11806,False
gmb,2001,35.27354,False
gmb,2002,41.98414,False
gmb,2003,40.11677,False
gmb,2004,37.83377,False
gmb,2005,36.44611,False
gmb,2006,43.84022,False
gmb,2007,55.04668,False
gmb,2008,52.05565,False
gmb,2009,66.88383,False
gmb,2010,55.26749,False
gmb,2011,68.41177,False
gmb,2012,68.02284,False
gmb,2013,53.37259,False
gmb,2014,46.35424,False
gmb,2015,51.21898,False
gmb,2016,40.25929,False
gmb,2017,121.45325,False
gmb,2018,97.56864,False
gmb,2019,77.61639,False
gmb,2020,120.06495,False
gmb,2021,96.67764,False
gmb,2022,103.32328,False
gmb,2023,127.45624,False
gmb,2024,120.9805104843767,True
gnb,1961,1.39048,False
gnb,1966,4.95671,False
gnb,1967,0.89629,False
gnb,1969,0.12036,False
gnb,1971,0.18764,False
gnb,1973,0.01687,False
gnb,1974,16.40205,False
gnb,1975,31.89107,False
gnb,1976,35.79707,False
gnb,1977,52.643,False
gnb,1978,62.6631,False
gnb,1979,64.07137,False
gnb,1980,70.05883,False
gnb,1981,76.11297,False
gnb,1982,73.87623,False
gnb,1983,72.48227,False
gnb,1984,61.56064,False
gnb,1985,62.90541,False
gnb,1986,75.92153,False
gnb,1987,119.83445,False
gnb,1988,107.02067,False
gnb,1989,119.96379,False
gnb,1990,129.76689,False
gnb,1991,113.42809,False
gnb,1992,104.74874,False
gnb,1993,89.28495,False
gnb,1994,159.6658,False
gnb,1995,105.00478,False
gnb,1996,158.07999,False
gnb,1997,106.84303,False
gnb,1998,80.85267,False
gnb,1999,43.46397,False
gnb,2000,65.65749,False
gnb,2001,48.12175,False
gnb,2002,46.4473,False
gnb,2003,110.23216,False
gnb,2004,57.68299,False
gnb,2005,48.31909,False
gnb,2006,62.31664,False
gnb,2007,86.5426,False
gnb,2008,91.18291,False
gnb,2009,97.87884,False
gnb,2010,75.41113,False
gnb,2011,75.02002,False
gnb,2012,48.61003,False
gnb,2013,62.27794,False
gnb,2014,63.32402,False
gnb,2015,53.22671,False
gnb,2016,107.43913,False
gnb,2017,60.38852,False
gnb,2018,79.9093,False
gnb,2019,57.67407,False
gnb,2020,73.87535,False
gnb,2021,82.87156,False
gnb,2022,71.10149,False
gnb,2023,87.72962,False
gnb,2024,80.01710529980178,True
gnq,1973,3.34126,False
gnq,1974,53.87299,False
gnq,1975,7.57205,False
gnq,1976,1.4945,False
gnq,1977,3.03491,False
gnq,1978,2.13358,False
gnq,1979,9.39803,False
gnq,1980,31.97711,False
gnq,1981,33.73432,False
gnq,1982,43.32497,False
gnq,1983,32.38008,False
gnq,1984,41.02505,False
gnq,1985,44.37851,False
gnq,1986,50.40422,False
gnq,1987,125.9816,False
gnq,1988,108.9728,False
gnq,1989,123.0714,False
gnq,1990,126.9941,False
gnq,1991,126.3264,False
gnq,1992,121.03295,False
gnq,1993,99.35418,False
gnq,1994,54.04099,False
gnq,1995,58.46684,False
gnq,1996,51.92993,False
gnq,1997,38.72416,False
gnq,1998,34.54336,False
gnq,1999,30.3331,False
gnq,2000,30.24404,False
gnq,2001,17.65719,False
gnq,2002,25.25199,False
gnq,2003,24.68562,False
gnq,2004,32.39188,False
gnq,2005,40.24839,False
gnq,2006,26.46558,False
gnq,2007,30.26936,False
gnq,2008,29.58146,False
gnq,2009,27.98563,False
gnq,2010,72.77865,False
gnq,2011,19.76673,False
gnq,2012,11.17153,False
gnq,2013,3.43578,False
gnq,2014,0.36922,False
gnq,2015,5.14866,False
gnq,2016,4.59064,False
gnq,2017,4.43328,False
gnq,2018,4.15954,False
gnq,2019,37.75981,False
gnq,2020,4.30988,False
gnq,2021,8.11016,False
gnq,2022,6.88536,False
gnq,2023,6.31291,False
gnq,2024,6.412396941881385,True
grd,1973,0.50654,False
grd,1974,18.7844,False
grd,1975,28.02519,False
grd,1976,27.85972,False
grd,1977,34.42696,False
grd,1978,26.89372,False
grd,1979,29.74133,False
grd,1980,40.72436,False
grd,1981,64.43244,False
grd,1982,65.16004,False
grd,1983,78.14804,False
grd,1984,287.65,False
grd,1985,358.02353,False
grd,1986,247.33961,False
grd,1987,196.15281,False
grd,1988,203.74741,False
grd,1989,147.79915,False
grd,1990,138.05937,False
grd,1991,163.20579,False
grd,1992,127.26128,False
grd,1993,76.86898,False
grd,1994,228.9166,False
grd,1995,104.16967,False
grd,1996,113.30605,False
grd,1997,84.33609,False
grd,1998,59.0941,False
grd,1999,97.40705,False
grd,2000,157.01961,False
grd,2001,104.57237,False
grd,2002,94.2739,False
grd,2003,99.02281,False
grd,2004,142.72996,False
grd,2005,479.34094,False
grd,2006,243.39826,False
grd,2007,236.10055,False
grd,2008,286.73293,False
grd,2009,411.91084,False
grd,2010,273.51102,False
grd,2011,107.30969,False
grd,2012,67.92157,False
grd,2013,110.38425,False
grd,2014,347.91996,False
grd,2015,210.13649,False
grd,2016,74.52351,False
grd,2017,50.6202,False
grd,2018,274.32481,False
grd,2019,126.55386,False
grd,2020,598.22176,False
grd,2021,583.97409,False
grd,2022,-800.92459,False
grd,2023,328.78627,False
grd,2024,157.274617003539,True
gtm,1960,4.09237,False
gtm,1961,3.69547,False
gtm,1962,2.31445,False
gtm,1963,2.38499,False
gtm,1964,2.66019,False
gtm,1965,2.95433,False
gtm,1966,2.13801,False
gtm,1967,3.03885,False
gtm,1968,3.24729,False
gtm,1969,2.57367,False
gtm,1970,2.68855,False
gtm,1971,2.15587,False
gtm,1972,3.33988,False
gtm,1973,3.15006,False
gtm,1974,3.70662,False
gtm,1975,4.9064,False
gtm,1976,7.99374,False
gtm,1977,6.59844,False
gtm,1978,4.8891,False
gtm,1979,6.1506,False
gtm,1980,6.08097,False
gtm,1981,5.45109,False
gtm,1982,6.0509,False
gtm,1983,7.68231,False
gtm,1984,6.3664,False
gtm,1985,9.68445,False
gtm,1986,15.15708,False
gtm,1987,28.73144,False
gtm,1988,24.74186,False
gtm,1989,27.1778,False
gtm,1990,20.59996,False
gtm,1991,20.61777,False
gtm,1992,20.83433,False
gtm,1993,22.37785,False
gtm,1994,19.51767,False
gtm,1995,19.91177,False
gtm,1996,17.27591,False
gtm,1997,23.60527,False
gtm,1998,20.67396,False
gtm,1999,24.59083,False
gtm,2000,22.28651,False
gtm,2001,18.97824,False
gtm,2002,20.67761,False
gtm,2003,20.70187,False
gtm,2004,18.23221,False
gtm,2005,20.59048,False
gtm,2006,37.45406,False
gtm,2007,34.06308,False
gtm,2008,38.71508,False
gtm,2009,26.77039,False
gtm,2010,27.62255,False
gtm,2011,23.90288,False
gtm,2012,20.20502,False
gtm,2013,32.2733,False
gtm,2014,17.84466,False
gtm,2015,25.75137,False
gtm,2016,16.31634,False
gtm,2017,22.15275,False
gtm,2018,23.71028,False
gtm,2019,22.76737,False
gtm,2020,27.34461,False
gtm,2021,29.22303,False
gtm,2022,24.61666,False
gtm,2023,24.66331,False
gtm,2024,24.152173517509407,True
guy,1960,13.3007,False
guy,1961,16.10112,False
guy,1962,13.97237,False
guy,1963,10.10621,False
guy,1964,8.15422,False
guy,1965,11.00566,False
guy,1966,13.3663,False
guy,1967,17.13696,False
guy,1968,22.42073,False
guy,1969,26.22341,False
guy,1970,24.16377,False
guy,1971,23.05441,False
guy,1972,17.26678,False
guy,1973,11.0801,False
guy,1974,16.44859,False
guy,1975,13.5499,False
guy,1976,29.28536,False
guy,1977,15.30342,False
guy,1978,34.10996,False
guy,1979,38.29562,False
guy,1980,34.41521,False
guy,1981,66.9197,False
guy,1982,31.5046,False
guy,1983,19.60327,False
guy,1984,12.64677,False
guy,1985,13.89542,False
guy,1986,31.37621,False
guy,1987,30.96372,False
guy,1988,29.94749,False
guy,1989,52.44646,False
guy,1990,219.72439,False
guy,1991,170.82051,False
guy,1992,89.98402,False
guy,1993,116.83146,False
guy,1994,90.10058,False
guy,1995,89.78253,False
guy,1996,116.7613,False
guy,1997,308.99514,False
guy,1998,98.72248,False
guy,1999,72.75911,False
guy,2000,83.19879,False
guy,2001,83.61272,False
guy,2002,61.88683,False
guy,2003,77.68303,False
guy,2004,132.91921,False
guy,2005,133.20384,False
guy,2006,170.63566,False
guy,2007,103.16412,False
guy,2008,159.54217,False
guy,2009,147.89666,False
guy,2010,136.88245,False
guy,2011,141.55289,False
guy,2012,153.99035,False
guy,2013,134.97781,False
guy,2014,212.94849,False
guy,2015,42.35586,False
guy,2016,91.70401,False
guy,2017,66.53238,False
guy,2018,131.61417,False
guy,2019,139.29964,False
guy,2020,65.8861,False
guy,2021,171.55668,False
guy,2022,244.00795,False
guy,2023,169.16489,False
guy,2024,154.40819377233026,True
hkg,1960,1.88378,False
hkg,1961,1.61611,False
hkg,1962,0.57788,False
hkg,1963,1.59315,False
hkg,1964,0.07989,False
hkg,1965,1.18124,False
hkg,1966,0.68046,False
hkg,1967,0.71183,False
hkg,1968,0.34712,False
hkg,1969,0.33386,False
hkg,1970,0.35615,False
hkg,1971,0.89734,False
hkg,1972,0.70084,False
hkg,1973,0.21454,False
hkg,1974,0.23528,False
hkg,1975,-0.25551,False
hkg,1976,0.59318,False
hkg,1977,0.4516,False
hkg,1978,0.50348,False
hkg,1979,2.41597,False
hkg,1980,2.15086,False
hkg,1981,1.83663,False
hkg,1982,1.50632,False
hkg,1983,1.64263,False
hkg,1984,2.54729,False
hkg,1985,3.75353,False
hkg,1986,3.34323,False
hkg,1987,3.4746,False
hkg,1988,3.92707,False
hkg,1989,7.14361,False
hkg,1990,6.68946,False
hkg,1991,6.27086,False
hkg,1992,-6.72356,False
hkg,1993,5.12964,False
hkg,1994,4.45207,False
hkg,1995,2.88007,False
hkg,1996,2.05112,False
hkg,2013,2.9885104957880873,True
hkg,2014,2.956147450734625,True
hkg,2015,2.95726477237362,True
hkg,2016,2.9572261972752973,True
hkg,2017,2.9572275290656775,True
hkg,2018,2.9572274830861285,True
hkg,2019,2.9572274846735547,True
hkg,2020,2.957227484618749,True
hkg,2021,2.9572274846206414,True
hkg,2022,2.957227484620576,True
hkg,2023,2.9572274846205784,True
hkg,2024,2.9572274846205784,True
hnd,1960,2.61389,False
hnd,1961,3.46024,False
hnd,1962,2.6947,False
hnd,1963,3.26076,False
hnd,1964,4.63665,False
hnd,1965,4.90923,False
hnd,1966,3.9767,False
hnd,1967,3.48997,False
hnd,1968,6.25516,False
hnd,1969,4.64369,False
hnd,1970,5.06777,False
hnd,1971,4.14165,False
hnd,1972,5.58852,False
hnd,1973,4.63563,False
hnd,1974,6.29066,False
hnd,1975,11.78429,False
hnd,1976,9.06067,False
hnd,1977,9.51847,False
hnd,1978,14.29483,False
hnd,1979,19.48558,False
hnd,1980,23.27501,False
hnd,1981,22.87743,False
hnd,1982,30.86598,False
hnd,1983,35.91068,False
hnd,1984,51.21373,False
hnd,1985,55.02919,False
hnd,1986,60.12724,False
hnd,1987,55.02184,False
hnd,1988,62.31948,False
hnd,1989,50.51801,False
hnd,1990,82.53207,False
hnd,1991,58.47232,False
hnd,1992,59.68778,False
hnd,1993,53.16186,False
hnd,1994,45.88258,False
hnd,1995,65.27765,False
hnd,1996,40.43561,False
hnd,1997,45.3793,False
hnd,1998,45.47354,False
hnd,1999,118.31357,False
hnd,2000,60.78856,False
hnd,2001,83.19827,False
hnd,2002,55.06573,False
hnd,2003,44.56438,False
hnd,2004,73.92418,False
hnd,2005,86.83255,False
hnd,2006,67.68264,False
hnd,2007,52.01716,False
hnd,2008,57.67544,False
hnd,2009,51.08625,False
hnd,2010,42.43548,False
hnd,2011,42.06381,False
hnd,2012,64.9666,False
hnd,2013,70.40733,False
hnd,2014,66.89484,False
hnd,2015,58.52316,False
hnd,2016,43.81423,False
hnd,2017,46.1224,False
hnd,2018,68.09244,False
hnd,2019,45.59097,False
hnd,2020,117.03163,False
hnd,2021,60.1263,False
hnd,2022,75.25685,False
hnd,2023,51.74019,False
hnd,2024,67.0144641216722,True
hrv,1992,0.00219,False
hrv,1994,23.57254,False
hrv,1995,11.53239,False
hrv,1996,29.25327,False
hrv,1997,8.89983,False
hrv,1998,8.68906,False
hrv,1999,10.74104,False
hrv,2000,14.66105,False
hrv,2001,26.07891,False
hrv,2002,30.35675,False
hrv,2003,27.97788,False
hrv,2004,27.79817,False
hrv,2005,28.64405,False
hrv,2006,45.58171,False
hrv,2007,37.79624,False
hrv,2008,55.93422,False
hrv,2009,39.21554,False
hrv,2010,35.03028,False
hrv,2013,32.803906271731094,True
hrv,2014,34.63591566823267,True
hrv,2015,33.128415653183666,True
hrv,2016,34.36888761785395,True
hrv,2017,33.348144215020255,True
hrv,2018,34.18808024268005,True
hrv,2019,33.49692463138499,True
hrv,2020,34.06565375276295,True
hrv,2021,33.59766534578572,True
hrv,2022,33.98275754668171,True
hrv,2023,33.665877895434,True
hrv,2024,33.92662769286237,True
hti,1960,2.68502,False
hti,1961,3.61667,False
hti,1962,1.37446,False
hti,1963,0.77092,False
hti,1964,0.96714,False
hti,1965,1.4584,False
hti,1966,1.04122,False
hti,1967,1.00388,False
hti,1968,1.30114,False
hti,1969,0.91002,False
hti,1970,1.44764,False
hti,1971,1.25549,False
hti,1972,1.45621,False
hti,1973,1.59169,False
hti,1974,2.57508,False
hti,1975,8.14852,False
hti,1976,10.51486,False
hti,1977,12.22951,False
hti,1978,13.72492,False
hti,1979,13.60668,False
hti,1980,16.92584,False
hti,1981,16.79501,False
hti,1982,19.47074,False
hti,1983,19.66192,False
hti,1984,19.08315,False
hti,1985,22.3103,False
hti,1986,28.10427,False
hti,1987,32.65725,False
hti,1988,20.66844,False
hti,1989,27.71221,False
hti,1990,22.71666,False
hti,1991,24.38871,False
hti,1992,14.08379,False
hti,1993,16.57282,False
hti,1994,82.92574,False
hti,1995,86.5846,False
hti,1996,42.95914,False
hti,1997,35.75112,False
hti,1998,43.855,False
hti,1999,26.22577,False
hti,2000,21.87651,False
hti,2001,20.10781,False
hti,2002,17.65292,False
hti,2003,21.31803,False
hti,2004,31.43163,False
hti,2005,40.46165,False
hti,2006,57.6719,False
hti,2007,66.42588,False
hti,2008,86.52159,False
hti,2009,102.25047,False
hti,2010,283.30989,False
