geo,time,income_per_person_long_series,is_forecasted
irq,1939,2690.0,False
irq,1940,2733.0,False
irq,1941,2776.0,False
irq,1942,2820.0,False
irq,1943,2864.0,False
irq,1944,2909.0,False
irq,1945,2955.0,False
irq,1946,3002.0,False
irq,1947,3049.0,False
irq,1948,3097.0,False
irq,1949,3146.0,False
irq,1950,3196.0,False
irq,1951,3386.0,False
irq,1952,3648.0,False
irq,1953,4988.0,False
irq,1954,5771.0,False
irq,1955,5384.0,False
irq,1956,5598.0,False
irq,1957,5389.0,False
irq,1958,5841.0,False
irq,1959,5912.0,False
irq,1960,6408.0,False
irq,1961,6938.0,False
irq,1962,7069.0,False
irq,1963,6729.0,False
irq,1964,7299.0,False
irq,1965,7704.0,False
irq,1966,7847.0,False
irq,1967,7413.0,False
irq,1968,8444.0,False
irq,1969,8444.0,False
irq,1970,8137.0,False
irq,1971,8394.0,False
irq,1972,7936.0,False
irq,1973,9342.0,False
irq,1974,10280.0,False
irq,1975,11390.0,False
irq,1976,12910.0,False
irq,1977,12550.0,False
irq,1978,14340.0,False
irq,1979,18160.0,False
irq,1980,18070.0,False
irq,1981,14670.0,False
irq,1982,13820.0,False
irq,1983,11760.0,False
irq,1984,11650.0,False
irq,1985,11710.0,False
irq,1986,12100.0,False
irq,1987,14250.0,False
irq,1988,14420.0,False
irq,1989,12640.0,False
irq,1990,12320.0,False
irq,1991,4009.0,False
irq,1992,4832.0,False
irq,1993,7004.0,False
irq,1994,6246.0,False
irq,1995,4887.0,False
irq,1996,7031.0,False
irq,1997,8383.0,False
irq,1998,10940.0,False
irq,1999,12910.0,False
irq,2000,12750.0,False
irq,2001,12700.0,False
irq,2002,11280.0,False
irq,2003,7125.0,False
irq,2004,10990.0,False
irq,2005,11050.0,False
irq,2006,11740.0,False
irq,2007,11610.0,False
irq,2008,12050.0,False
irq,2009,12310.0,False
irq,2010,12700.0,False
irq,2011,13250.0,False
irq,2012,14160.0,False
irq,2013,14300.0,False
irq,2014,14680.0,False
irq,2015,15200.0,False
irq,2016,15970.0,False
irq,2017,16880.0,False
irq,2018,17940.0,False
irq,2019,19040.0,False
irq,2020,19108.11877901658,True
irq,2021,19080.25235776225,True
irq,2022,19091.652113376407,True
irq,2023,19086.988635893005,True
irq,2024,19088.896398039342,True
isl,1820,975.1,False
isl,1821,985.6,False
isl,1822,996.2,False
isl,1823,1007.0,False
isl,1824,1018.0,False
isl,1825,1029.0,False
isl,1826,1040.0,False
isl,1827,1051.0,False
isl,1828,1062.0,False
isl,1829,1074.0,False
isl,1830,1085.0,False
isl,1831,1097.0,False
isl,1832,1109.0,False
isl,1833,1121.0,False
isl,1834,1133.0,False
isl,1835,1145.0,False
isl,1836,1157.0,False
isl,1837,1170.0,False
isl,1838,1182.0,False
isl,1839,1195.0,False
isl,1840,1208.0,False
isl,1841,1221.0,False
isl,1842,1234.0,False
isl,1843,1247.0,False
isl,1844,1261.0,False
isl,1845,1275.0,False
isl,1846,1288.0,False
isl,1847,1302.0,False
isl,1848,1316.0,False
isl,1849,1330.0,False
isl,1850,1345.0,False
isl,1851,1359.0,False
isl,1852,1374.0,False
isl,1853,1389.0,False
isl,1854,1403.0,False
isl,1855,1419.0,False
isl,1856,1434.0,False
isl,1857,1449.0,False
isl,1858,1465.0,False
isl,1859,1481.0,False
isl,1860,1497.0,False
isl,1861,1513.0,False
isl,1862,1529.0,False
isl,1863,1546.0,False
isl,1864,1562.0,False
isl,1865,1579.0,False
isl,1866,1596.0,False
isl,1867,1613.0,False
isl,1868,1631.0,False
isl,1869,1648.0,False
isl,1870,1666.0,False
isl,1871,1695.0,False
isl,1872,1689.0,False
isl,1873,1766.0,False
isl,1874,1819.0,False
isl,1875,1811.0,False
isl,1876,1782.0,False
isl,1877,1820.0,False
isl,1878,1887.0,False
isl,1879,1998.0,False
isl,1880,2116.0,False
isl,1881,2121.0,False
isl,1882,1893.0,False
isl,1883,1820.0,False
isl,1884,1842.0,False
isl,1885,1881.0,False
isl,1886,1887.0,False
isl,1887,1856.0,False
isl,1888,1920.0,False
isl,1889,2002.0,False
isl,1890,2086.0,False
isl,1891,2136.0,False
isl,1892,2273.0,False
isl,1893,2420.0,False
isl,1894,2447.0,False
isl,1895,2394.0,False
isl,1896,2441.0,False
isl,1897,2426.0,False
isl,1898,2353.0,False
isl,1899,2350.0,False
isl,1900,2440.0,False
isl,1901,2545.0,False
isl,1902,2615.0,False
isl,1903,2615.0,False
isl,1904,2618.0,False
isl,1905,2797.0,False
isl,1906,2859.0,False
isl,1907,2970.0,False
isl,1908,2946.0,False
isl,1909,2913.0,False
isl,1910,3119.0,False
isl,1911,3251.0,False
isl,1912,3274.0,False
isl,1913,3421.0,False
isl,1914,3345.0,False
isl,1915,3282.0,False
isl,1916,2893.0,False
isl,1917,2831.0,False
isl,1918,2664.0,False
isl,1919,3084.0,False
isl,1920,2600.0,False
isl,1921,2858.0,False
isl,1922,3206.0,False
isl,1923,3031.0,False
isl,1924,3230.0,False
isl,1925,3222.0,False
isl,1926,3468.0,False
isl,1927,3807.0,False
isl,1928,3952.0,False
isl,1929,4179.0,False
isl,1930,4618.0,False
isl,1931,4546.0,False
isl,1932,4339.0,False
isl,1933,4784.0,False
isl,1934,4817.0,False
isl,1935,4639.0,False
isl,1936,4628.0,False
isl,1937,4803.0,False
isl,1938,4803.0,False
isl,1939,5338.0,False
isl,1940,5615.0,False
isl,1941,6365.0,False
isl,1942,7338.0,False
isl,1943,7734.0,False
isl,1944,8366.0,False
isl,1945,8896.0,False
isl,1946,9127.0,False
isl,1947,9918.0,False
isl,1948,9927.0,False
isl,1949,9547.0,False
isl,1950,9117.0,False
isl,1951,8786.0,False
isl,1952,8549.0,False
isl,1953,9659.0,False
isl,1954,10350.0,False
isl,1955,11130.0,False
isl,1956,11160.0,False
isl,1957,10870.0,False
isl,1958,11520.0,False
isl,1959,11490.0,False
isl,1960,11630.0,False
isl,1961,11440.0,False
isl,1962,12170.0,False
isl,1963,13200.0,False
isl,1964,14270.0,False
isl,1965,15050.0,False
isl,1966,16120.0,False
isl,1967,15670.0,False
isl,1968,14630.0,False
isl,1969,14890.0,False
isl,1970,15920.0,False
isl,1971,17800.0,False
isl,1972,18580.0,False
isl,1973,19610.0,False
isl,1974,20440.0,False
isl,1975,20350.0,False
isl,1976,21380.0,False
isl,1977,23120.0,False
isl,1978,24290.0,False
isl,1979,25240.0,False
isl,1980,26390.0,False
isl,1981,27200.0,False
isl,1982,27370.0,False
isl,1983,26470.0,False
isl,1984,27310.0,False
isl,1985,28020.0,False
isl,1986,29530.0,False
isl,1987,31670.0,False
isl,1988,31100.0,False
isl,1989,30960.0,False
isl,1990,31020.0,False
isl,1991,30980.0,False
isl,1992,29580.0,False
isl,1993,29440.0,False
isl,1994,30520.0,False
isl,1995,30400.0,False
isl,1996,31790.0,False
isl,1997,33010.0,False
isl,1998,34410.0,False
isl,1999,35340.0,False
isl,2000,36570.0,False
isl,2001,37440.0,False
isl,2002,36660.0,False
isl,2003,37570.0,False
isl,2004,40320.0,False
isl,2005,41910.0,False
isl,2006,42780.0,False
isl,2007,44510.0,False
isl,2008,44610.0,False
isl,2009,41280.0,False
isl,2010,39190.0,False
isl,2011,39910.0,False
isl,2012,40330.0,False
isl,2013,41190.0,False
isl,2014,42140.0,False
isl,2015,43250.0,False
isl,2016,44320.0,False
isl,2017,45400.0,False
isl,2018,46240.0,False
isl,2019,47110.0,False
isl,2020,47548.58930378552,True
isl,2021,47646.69682847425,True
isl,2022,47668.64238509743,True
isl,2023,47673.551360805766,True
isl,2024,47674.649443799004,True
isr,1800,925.8,False
isr,1801,925.8,False
isr,1802,925.8,False
isr,1803,925.8,False
isr,1804,925.8,False
isr,1805,925.8,False
isr,1806,925.8,False
isr,1807,925.8,False
isr,1808,925.8,False
isr,1809,925.8,False
isr,1810,925.8,False
isr,1811,925.8,False
isr,1812,925.8,False
isr,1813,925.8,False
isr,1814,925.8,False
isr,1815,925.8,False
isr,1816,925.8,False
isr,1817,925.8,False
isr,1818,925.8,False
isr,1819,925.8,False
isr,1820,925.8,False
isr,1821,925.8,False
isr,1822,925.8,False
isr,1823,925.8,False
isr,1824,925.8,False
isr,1825,925.8,False
isr,1826,925.8,False
isr,1827,925.8,False
isr,1828,925.8,False
isr,1829,925.8,False
isr,1830,925.8,False
isr,1831,925.8,False
isr,1832,925.8,False
isr,1833,925.8,False
isr,1834,925.8,False
isr,1835,925.8,False
isr,1836,925.8,False
isr,1837,925.8,False
isr,1838,925.8,False
isr,1839,925.8,False
isr,1840,925.8,False
isr,1841,925.8,False
isr,1842,925.8,False
isr,1843,925.8,False
isr,1844,925.8,False
isr,1845,925.8,False
isr,1846,925.8,False
isr,1847,925.8,False
isr,1848,925.8,False
isr,1849,925.8,False
isr,1850,925.8,False
isr,1851,925.8,False
isr,1852,925.8,False
isr,1853,925.8,False
isr,1854,925.8,False
isr,1855,925.8,False
isr,1856,925.8,False
isr,1857,925.8,False
isr,1858,925.8,False
isr,1859,925.8,False
isr,1860,925.8,False
isr,1861,925.8,False
isr,1862,925.8,False
isr,1863,925.8,False
isr,1864,925.8,False
isr,1865,925.8,False
isr,1866,925.8,False
isr,1867,925.8,False
isr,1868,925.8,False
isr,1869,925.8,False
isr,1870,925.8,False
isr,1871,930.8,False
isr,1872,935.9,False
isr,1873,941.0,False
isr,1874,946.1,False
isr,1875,951.3,False
isr,1876,956.4,False
isr,1877,961.7,False
isr,1878,966.9,False
isr,1879,972.2,False
isr,1880,977.5,False
isr,1881,982.8,False
isr,1882,988.2,False
isr,1883,993.5,False
isr,1884,999.0,False
isr,1885,1004.0,False
isr,1886,1010.0,False
isr,1887,1015.0,False
isr,1888,1021.0,False
isr,1889,1026.0,False
isr,1890,1032.0,False
isr,1891,1038.0,False
isr,1892,1043.0,False
isr,1893,1049.0,False
isr,1894,1055.0,False
isr,1895,1061.0,False
isr,1896,1066.0,False
isr,1897,1072.0,False
isr,1898,1078.0,False
isr,1899,1084.0,False
isr,1900,1090.0,False
isr,1901,1096.0,False
isr,1902,1102.0,False
isr,1903,1108.0,False
isr,1904,1114.0,False
isr,1905,1120.0,False
isr,1906,1126.0,False
isr,1907,1132.0,False
isr,1908,1138.0,False
isr,1909,1144.0,False
isr,1910,1151.0,False
isr,1911,1157.0,False
isr,1912,1163.0,False
isr,1913,1170.0,False
isr,1914,1115.0,False
isr,1915,1062.0,False
isr,1916,1012.0,False
isr,1917,964.6,False
isr,1918,997.7,False
isr,1919,1032.0,False
isr,1920,1067.0,False
isr,1921,1104.0,False
isr,1922,1142.0,False
isr,1923,1089.0,False
isr,1924,1367.0,False
isr,1925,1462.0,False
isr,1926,1243.0,False
isr,1927,1373.0,False
isr,1928,1497.0,False
isr,1929,1716.0,False
isr,1930,2053.0,False
isr,1931,2326.0,False
isr,1932,2657.0,False
isr,1933,3160.0,False
isr,1934,3527.0,False
isr,1935,3367.0,False
isr,1936,2787.0,False
isr,1937,2462.0,False
isr,1938,2255.0,False
isr,1939,2166.0,False
isr,1940,2190.0,False
isr,1941,2480.0,False
isr,1942,2941.0,False
isr,1943,3059.0,False
isr,1944,3142.0,False
isr,1945,3237.0,False
isr,1946,3533.0,False
isr,1947,3693.0,False
isr,1948,3873.0,False
isr,1949,4061.0,False
isr,1950,4259.0,False
isr,1951,4776.0,False
isr,1952,4579.0,False
isr,1953,4400.0,False
isr,1954,5101.0,False
isr,1955,5595.0,False
isr,1956,5836.0,False
isr,1957,6035.0,False
isr,1958,6212.0,False
isr,1959,6805.0,False
isr,1960,7050.0,False
isr,1961,7553.0,False
isr,1962,7963.0,False
isr,1963,8456.0,False
isr,1964,8944.0,False
isr,1965,9483.0,False
isr,1966,9358.0,False
isr,1967,9406.0,False
isr,1968,10630.0,False
isr,1969,11680.0,False
isr,1970,12250.0,False
isr,1971,13170.0,False
isr,1972,14330.0,False
isr,1973,14580.0,False
isr,1974,15160.0,False
isr,1975,15340.0,False
isr,1976,15230.0,False
isr,1977,14910.0,False
isr,1978,15310.0,False
isr,1979,15900.0,False
isr,1980,16610.0,False
isr,1981,17170.0,False
isr,1982,17220.0,False
isr,1983,17520.0,False
isr,1984,17330.0,False
isr,1985,17620.0,False
isr,1986,18180.0,False
isr,1987,19190.0,False
isr,1988,19260.0,False
isr,1989,19100.0,False
isr,1990,19600.0,False
isr,1991,19880.0,False
isr,1992,20290.0,False
isr,1993,20850.0,False
isr,1994,21730.0,False
isr,1995,22540.0,False
isr,1996,23160.0,False
isr,1997,23350.0,False
isr,1998,23760.0,False
isr,1999,23940.0,False
isr,2000,25480.0,False
isr,2001,24830.0,False
isr,2002,24190.0,False
isr,2003,24120.0,False
isr,2004,24840.0,False
isr,2005,25620.0,False
isr,2006,26570.0,False
isr,2007,27910.0,False
isr,2008,28640.0,False
isr,2009,28320.0,False
isr,2010,29380.0,False
isr,2011,30160.0,False
isr,2012,30500.0,False
isr,2013,30840.0,False
isr,2014,31150.0,False
isr,2015,31520.0,False
isr,2016,31880.0,False
isr,2017,32280.0,False
isr,2018,32670.0,False
isr,2019,33080.0,False
isr,2020,33504.348307474014,True
isr,2021,33927.064105829355,True
isr,2022,34348.15367548703,True
isr,2023,34767.62327270665,True
isr,2024,35185.47912967939,True
ita,1310,2191.0,False
ita,1311,2109.0,False
ita,1312,2138.0,False
ita,1313,2138.0,False
ita,1314,2180.0,False
ita,1315,2244.0,False
ita,1316,2244.0,False
ita,1317,2156.0,False
ita,1318,2156.0,False
ita,1319,2197.0,False
ita,1320,2138.0,False
ita,1321,2162.0,False
ita,1322,2050.0,False
ita,1323,1985.0,False
ita,1324,2032.0,False
ita,1325,2097.0,False
ita,1326,2115.0,False
ita,1327,2062.0,False
ita,1328,2009.0,False
ita,1329,1897.0,False
ita,1330,1909.0,False
ita,1331,2050.0,False
ita,1332,2103.0,False
ita,1333,2009.0,False
ita,1334,1985.0,False
ita,1335,1973.0,False
ita,1336,2026.0,False
ita,1337,2080.0,False
ita,1338,2044.0,False
ita,1339,1956.0,False
ita,1340,2026.0,False
ita,1341,2138.0,False
ita,1342,2056.0,False
ita,1343,1879.0,False
ita,1344,1879.0,False
ita,1345,1926.0,False
ita,1346,1832.0,False
ita,1347,1879.0,False
ita,1348,2050.0,False
ita,1349,2021.0,False
ita,1350,2280.0,False
ita,1351,2097.0,False
ita,1352,1926.0,False
ita,1353,2021.0,False
ita,1354,2133.0,False
ita,1355,2180.0,False
ita,1356,2233.0,False
ita,1357,2250.0,False
ita,1358,2321.0,False
ita,1359,2144.0,False
ita,1360,2209.0,False
ita,1361,2451.0,False
ita,1362,2486.0,False
ita,1363,2356.0,False
ita,1364,2439.0,False
ita,1365,2510.0,False
ita,1366,2351.0,False
ita,1367,2421.0,False
ita,1368,2091.0,False
ita,1369,2115.0,False
ita,1370,1608.0,False
ita,1371,1720.0,False
ita,1372,1832.0,False
ita,1373,1903.0,False
ita,1374,1591.0,False
ita,1375,2186.0,False
ita,1376,1962.0,False
ita,1377,2032.0,False
ita,1378,1879.0,False
ita,1379,1820.0,False
ita,1380,2262.0,False
ita,1381,2144.0,False
ita,1382,2180.0,False
ita,1383,2038.0,False
ita,1384,2026.0,False
ita,1385,2074.0,False
ita,1386,2056.0,False
ita,1387,2244.0,False
ita,1388,2015.0,False
ita,1389,1926.0,False
ita,1390,1973.0,False
ita,1391,1991.0,False
ita,1392,1909.0,False
ita,1393,2080.0,False
ita,1394,2327.0,False
ita,1395,2256.0,False
ita,1396,2186.0,False
ita,1397,2168.0,False
ita,1398,2121.0,False
ita,1399,2150.0,False
ita,1400,2368.0,False
ita,1401,2392.0,False
ita,1402,2321.0,False
ita,1403,2551.0,False
ita,1404,2486.0,False
ita,1405,2250.0,False
ita,1406,2297.0,False
ita,1407,2221.0,False
ita,1408,2191.0,False
ita,1409,2209.0,False
ita,1410,2415.0,False
ita,1411,2180.0,False
ita,1412,2044.0,False
ita,1413,2834.0,False
ita,1414,2627.0,False
ita,1415,2392.0,False
ita,1416,2191.0,False
ita,1417,2268.0,False
ita,1418,2510.0,False
ita,1419,2409.0,False
ita,1420,2250.0,False
ita,1421,2445.0,False
ita,1422,2722.0,False
ita,1423,2639.0,False
ita,1424,2763.0,False
ita,1425,2545.0,False
ita,1426,2486.0,False
ita,1427,2521.0,False
ita,1428,2798.0,False
ita,1429,2786.0,False
ita,1430,2633.0,False
ita,1431,2309.0,False
ita,1432,2186.0,False
ita,1433,2498.0,False
ita,1434,2551.0,False
ita,1435,2510.0,False
ita,1436,2368.0,False
ita,1437,2521.0,False
ita,1438,2515.0,False
ita,1439,2286.0,False
ita,1440,2286.0,False
ita,1441,2274.0,False
ita,1442,2103.0,False
ita,1443,2521.0,False
ita,1444,2386.0,False
ita,1445,2521.0,False
ita,1446,2451.0,False
ita,1447,2769.0,False
ita,1448,2675.0,False
ita,1449,2680.0,False
ita,1450,2468.0,False
ita,1451,2462.0,False
ita,1452,2551.0,False
ita,1453,2551.0,False
ita,1454,2492.0,False
ita,1455,2362.0,False
ita,1456,2244.0,False
ita,1457,2227.0,False
ita,1458,2545.0,False
ita,1459,2680.0,False
ita,1460,2810.0,False
ita,1461,2810.0,False
ita,1462,2686.0,False
ita,1463,2574.0,False
ita,1464,2268.0,False
ita,1465,2250.0,False
ita,1466,2250.0,False
ita,1467,2292.0,False
ita,1468,2409.0,False
ita,1469,2445.0,False
ita,1470,2598.0,False
ita,1471,2557.0,False
ita,1472,2415.0,False
ita,1473,2209.0,False
ita,1474,2156.0,False
ita,1475,2186.0,False
ita,1476,2115.0,False
ita,1477,2156.0,False
ita,1478,2274.0,False
ita,1479,2221.0,False
ita,1480,2250.0,False
ita,1481,2244.0,False
ita,1482,2056.0,False
ita,1483,1973.0,False
ita,1484,2103.0,False
ita,1485,2256.0,False
ita,1486,2162.0,False
ita,1487,2138.0,False
ita,1488,2162.0,False
ita,1489,2227.0,False
ita,1490,2144.0,False
ita,1491,2203.0,False
ita,1492,2286.0,False
ita,1493,2233.0,False
ita,1494,2085.0,False
ita,1495,2085.0,False
ita,1496,1903.0,False
ita,1497,1950.0,False
ita,1498,2068.0,False
ita,1499,2097.0,False
ita,1500,2074.0,False
ita,1501,1991.0,False
ita,1502,1962.0,False
ita,1503,1979.0,False
ita,1504,1867.0,False
ita,1505,2021.0,False
ita,1506,2215.0,False
ita,1507,2197.0,False
ita,1508,2286.0,False
ita,1509,2297.0,False
ita,1510,2356.0,False
ita,1511,2203.0,False
ita,1512,2244.0,False
ita,1513,2309.0,False
ita,1514,2244.0,False
ita,1515,2186.0,False
ita,1516,2221.0,False
ita,1517,2362.0,False
ita,1518,2380.0,False
ita,1519,2309.0,False
ita,1520,2215.0,False
ita,1521,2044.0,False
ita,1522,2021.0,False
ita,1523,2056.0,False
ita,1524,2309.0,False
ita,1525,2297.0,False
ita,1526,2080.0,False
ita,1527,1909.0,False
ita,1528,1885.0,False
ita,1529,1997.0,False
ita,1530,1891.0,False
ita,1531,1950.0,False
ita,1532,1944.0,False
ita,1533,1920.0,False
ita,1534,2197.0,False
ita,1535,2274.0,False
ita,1536,2209.0,False
ita,1537,2250.0,False
ita,1538,2044.0,False
ita,1539,1873.0,False
ita,1540,1956.0,False
ita,1541,2174.0,False
ita,1542,2197.0,False
ita,1543,2097.0,False
ita,1544,2115.0,False
ita,1545,2074.0,False
ita,1546,2203.0,False
ita,1547,1962.0,False
ita,1548,1968.0,False
ita,1549,2068.0,False
ita,1550,1938.0,False
ita,1551,2009.0,False
ita,1552,2168.0,False
ita,1553,2080.0,False
ita,1554,1856.0,False
ita,1555,1820.0,False
ita,1556,1903.0,False
ita,1557,1844.0,False
ita,1558,1885.0,False
ita,1559,1850.0,False
ita,1560,1932.0,False
ita,1561,1944.0,False
ita,1562,1814.0,False
ita,1563,2021.0,False
ita,1564,1920.0,False
ita,1565,1944.0,False
ita,1566,1973.0,False
ita,1567,2097.0,False
ita,1568,1985.0,False
ita,1569,1856.0,False
ita,1570,1973.0,False
ita,1571,1926.0,False
ita,1572,1950.0,False
ita,1573,2021.0,False
ita,1574,2009.0,False
ita,1575,1950.0,False
ita,1576,2015.0,False
ita,1577,1985.0,False
ita,1578,1950.0,False
ita,1579,1873.0,False
ita,1580,1885.0,False
ita,1581,1932.0,False
ita,1582,1938.0,False
ita,1583,1973.0,False
ita,1584,1938.0,False
ita,1585,1903.0,False
ita,1586,1915.0,False
ita,1587,1944.0,False
ita,1588,1950.0,False
ita,1589,1903.0,False
ita,1590,1838.0,False
ita,1591,1785.0,False
ita,1592,1803.0,False
ita,1593,1891.0,False
ita,1594,1844.0,False
ita,1595,1838.0,False
ita,1596,1744.0,False
ita,1597,1785.0,False
ita,1598,1838.0,False
ita,1599,1915.0,False
ita,1600,1844.0,False
ita,1601,1767.0,False
ita,1602,1779.0,False
ita,1603,1862.0,False
ita,1604,1803.0,False
ita,1605,1820.0,False
ita,1606,1761.0,False
ita,1607,1773.0,False
ita,1608,1832.0,False
ita,1609,1915.0,False
ita,1610,1968.0,False
ita,1611,1944.0,False
ita,1612,1915.0,False
ita,1613,1903.0,False
ita,1614,1926.0,False
ita,1615,1891.0,False
ita,1616,1962.0,False
ita,1617,1926.0,False
ita,1618,1862.0,False
ita,1619,1879.0,False
ita,1620,1932.0,False
ita,1621,2015.0,False
ita,1622,1985.0,False
ita,1623,1979.0,False
ita,1624,1997.0,False
ita,1625,2062.0,False
ita,1626,2026.0,False
ita,1627,1950.0,False
ita,1628,1873.0,False
ita,1629,1844.0,False
ita,1630,1962.0,False
ita,1631,2074.0,False
ita,1632,2191.0,False
ita,1633,2186.0,False
ita,1634,2221.0,False
ita,1635,1991.0,False
ita,1636,2038.0,False
ita,1637,2115.0,False
ita,1638,2209.0,False
ita,1639,2209.0,False
ita,1640,2256.0,False
ita,1641,2303.0,False
ita,1642,2162.0,False
ita,1643,2038.0,False
ita,1644,2044.0,False
ita,1645,2115.0,False
ita,1646,2138.0,False
ita,1647,2038.0,False
ita,1648,1950.0,False
ita,1649,1909.0,False
ita,1650,1891.0,False
ita,1651,2085.0,False
ita,1652,2103.0,False
ita,1653,2080.0,False
ita,1654,2103.0,False
ita,1655,2109.0,False
ita,1656,2050.0,False
ita,1657,1991.0,False
ita,1658,1973.0,False
ita,1659,1973.0,False
ita,1660,2009.0,False
ita,1661,2050.0,False
ita,1662,2068.0,False
ita,1663,2062.0,False
ita,1664,2056.0,False
ita,1665,2080.0,False
ita,1666,2138.0,False
ita,1667,2144.0,False
ita,1668,2121.0,False
ita,1669,2050.0,False
ita,1670,2021.0,False
ita,1671,2050.0,False
ita,1672,2068.0,False
ita,1673,2080.0,False
ita,1674,2062.0,False
ita,1675,1950.0,False
ita,1676,1968.0,False
ita,1677,1897.0,False
ita,1678,1897.0,False
ita,1679,1938.0,False
ita,1680,1944.0,False
ita,1681,1997.0,False
ita,1682,2021.0,False
ita,1683,2038.0,False
ita,1684,1973.0,False
ita,1685,1885.0,False
ita,1686,1938.0,False
ita,1687,2038.0,False
ita,1688,2021.0,False
ita,1689,2015.0,False
ita,1690,1897.0,False
ita,1691,1903.0,False
ita,1692,1950.0,False
ita,1693,1926.0,False
ita,1694,1856.0,False
ita,1695,1832.0,False
ita,1696,1838.0,False
ita,1697,1862.0,False
ita,1698,1920.0,False
ita,1699,1938.0,False
ita,1700,1997.0,False
ita,1701,1979.0,False
ita,1702,1968.0,False
ita,1703,1991.0,False
ita,1704,2003.0,False
ita,1705,2009.0,False
ita,1706,1985.0,False
ita,1707,2044.0,False
ita,1708,2038.0,False
ita,1709,1926.0,False
ita,1710,2044.0,False
ita,1711,2150.0,False
ita,1712,2174.0,False
ita,1713,2174.0,False
ita,1714,2203.0,False
ita,1715,2162.0,False
ita,1716,2156.0,False
ita,1717,2174.0,False
ita,1718,2156.0,False
ita,1719,2215.0,False
ita,1720,2327.0,False
ita,1721,2297.0,False
ita,1722,2280.0,False
ita,1723,2362.0,False
ita,1724,2415.0,False
ita,1725,2309.0,False
ita,1726,2262.0,False
ita,1727,2309.0,False
ita,1728,2321.0,False
ita,1729,2327.0,False
ita,1730,2286.0,False
ita,1731,2209.0,False
ita,1732,2233.0,False
ita,1733,2091.0,False
ita,1734,2015.0,False
ita,1735,2044.0,False
ita,1736,2091.0,False
ita,1737,2162.0,False
ita,1738,2180.0,False
ita,1739,2186.0,False
ita,1740,2127.0,False
ita,1741,2097.0,False
ita,1742,2150.0,False
ita,1743,2133.0,False
ita,1744,2138.0,False
ita,1745,2127.0,False
ita,1746,2050.0,False
ita,1747,2015.0,False
ita,1748,2032.0,False
ita,1749,2091.0,False
ita,1750,2074.0,False
ita,1751,2068.0,False
ita,1752,2115.0,False
ita,1753,2221.0,False
ita,1754,2221.0,False
ita,1755,2168.0,False
ita,1756,2138.0,False
ita,1757,2138.0,False
ita,1758,2156.0,False
ita,1759,2150.0,False
ita,1760,2191.0,False
ita,1761,2215.0,False
ita,1762,2227.0,False
ita,1763,2186.0,False
ita,1764,2138.0,False
ita,1765,2097.0,False
ita,1766,2021.0,False
ita,1767,2056.0,False
ita,1768,2091.0,False
ita,1769,2115.0,False
ita,1770,2015.0,False
ita,1771,1997.0,False
ita,1772,1938.0,False
ita,1773,1950.0,False
ita,1774,1920.0,False
ita,1775,1897.0,False
ita,1776,1985.0,False
ita,1777,1926.0,False
ita,1778,1879.0,False
ita,1779,1962.0,False
ita,1780,2038.0,False
ita,1781,1985.0,False
ita,1782,1956.0,False
ita,1783,1932.0,False
ita,1784,1926.0,False
ita,1785,1950.0,False
ita,1786,1973.0,False
ita,1787,1920.0,False
ita,1788,1962.0,False
ita,1789,1956.0,False
ita,1790,1862.0,False
ita,1791,1897.0,False
ita,1792,1909.0,False
ita,1793,1850.0,False
ita,1794,1873.0,False
ita,1795,1926.0,False
ita,1796,1932.0,False
ita,1797,1956.0,False
ita,1798,1997.0,False
ita,1799,1938.0,False
ita,1800,1844.0,False
ita,1801,1820.0,False
ita,1802,1879.0,False
ita,1803,1932.0,False
ita,1804,2015.0,False
ita,1805,1950.0,False
ita,1806,1997.0,False
ita,1807,2003.0,False
ita,1808,2115.0,False
ita,1809,2127.0,False
ita,1810,1962.0,False
ita,1811,1897.0,False
ita,1812,1938.0,False
ita,1813,1991.0,False
ita,1814,2015.0,False
ita,1815,1926.0,False
ita,1816,1897.0,False
ita,1817,1915.0,False
ita,1818,2062.0,False
ita,1819,2044.0,False
ita,1820,2044.0,False
ita,1821,2009.0,False
ita,1822,2032.0,False
ita,1823,2050.0,False
ita,1824,2103.0,False
ita,1825,2074.0,False
ita,1826,2133.0,False
ita,1827,2097.0,False
ita,1828,2074.0,False
ita,1829,2068.0,False
ita,1830,2038.0,False
ita,1831,2109.0,False
ita,1832,2127.0,False
ita,1833,2138.0,False
ita,1834,2156.0,False
ita,1835,2215.0,False
ita,1836,2056.0,False
ita,1837,2003.0,False
ita,1838,2032.0,False
ita,1839,2015.0,False
ita,1840,2080.0,False
ita,1841,2121.0,False
ita,1842,2138.0,False
ita,1843,2032.0,False
ita,1844,2032.0,False
ita,1845,2050.0,False
ita,1846,2032.0,False
ita,1847,1985.0,False
ita,1848,2038.0,False
ita,1849,2026.0,False
ita,1850,2003.0,False
ita,1851,2003.0,False
ita,1852,1973.0,False
ita,1853,1932.0,False
ita,1854,1803.0,False
ita,1855,1820.0,False
ita,1856,1826.0,False
ita,1857,1973.0,False
ita,1858,2050.0,False
ita,1859,1985.0,False
ita,1860,1973.0,False
ita,1861,1962.0,False
ita,1862,2021.0,False
ita,1863,2062.0,False
ita,1864,2026.0,False
ita,1865,2133.0,False
ita,1866,1985.0,False
ita,1867,2003.0,False
ita,1868,2015.0,False
ita,1869,2068.0,False
ita,1870,2168.0,False
ita,1871,2156.0,False
