geo,time,cell_phones_per_100_people,is_forecasted
cpv,1990,0.0,False
cpv,1991,0.0,False
cpv,1992,0.0,False
cpv,1993,0.0,False
cpv,1994,0.0,False
cpv,1995,0.0,False
cpv,1996,0.0,False
cpv,1997,0.00464,False
cpv,1998,0.23171,False
cpv,1999,1.79438,False
cpv,2000,4.35214,False
cpv,2001,6.84499,False
cpv,2002,9.19588,False
cpv,2003,11.2683,False
cpv,2004,13.7222,False
cpv,2005,16.8457,False
cpv,2006,22.183,False
cpv,2007,30.6762,False
cpv,2008,55.3839,False
cpv,2009,57.419,False
cpv,2010,72.9468,False
cpv,2011,77.5113,False
cpv,2012,83.0757,False
cpv,2013,97.5075,False
cpv,2014,119.724,False
cpv,2015,119.336,False
cpv,2016,117.442,False
cpv,2017,119.374,False
cpv,2018,118.876,False
cpv,2019,115.868,False
cpv,2020,105.839,False
cpv,2021,114.231,False
cpv,2022,113.247,False
cpv,2023,113.023,False
cpv,2024,113.04211045476873,True
cri,1960,0.0,False
cri,1965,0.0,False
cri,1970,0.0,False
cri,1975,0.0,False
cri,1976,0.0,False
cri,1977,0.0,False
cri,1978,0.0,False
cri,1979,0.0,False
cri,1980,0.0,False
cri,1981,0.0,False
cri,1982,0.0,False
cri,1983,0.0,False
cri,1984,0.0,False
cri,1985,0.0,False
cri,1986,0.0,False
cri,1987,0.0,False
cri,1988,0.0,False
cri,1989,0.0,False
cri,1990,0.0,False
cri,1991,0.0,False
cri,1992,0.09055,False
cri,1993,0.13311,False
cri,1994,0.20019,False
cri,1995,0.52479,False
cri,1996,1.27265,False
cri,1997,1.72184,False
cri,1998,2.84632,False
cri,1999,3.54173,False
cri,2000,5.374,False
cri,2001,8.15536,False
cri,2002,12.3286,False
cri,2003,18.805,False
cri,2004,21.9778,False
cri,2005,25.8447,False
cri,2006,33.409,False
cri,2007,34.4323,False
cri,2008,42.4898,False
cri,2009,43.3424,False
cri,2010,68.6655,False
cri,2011,90.0915,False
cri,2012,115.312,False
cri,2013,150.801,False
cri,2014,147.267,False
cri,2015,156.404,False
cri,2016,171.166,False
cri,2017,179.931,False
cri,2018,171.357,False
cri,2019,146.212,False
cri,2020,149.223,False
cri,2021,154.831,False
cri,2022,154.989,False
cri,2023,145.789,False
cri,2024,142.20166275346486,True
cub,1960,0.0,False
cub,1965,0.0,False
cub,1970,0.0,False
cub,1975,0.0,False
cub,1976,0.0,False
cub,1977,0.0,False
cub,1978,0.0,False
cub,1979,0.0,False
cub,1980,0.0,False
cub,1981,0.0,False
cub,1982,0.0,False
cub,1983,0.0,False
cub,1984,0.0,False
cub,1985,0.0,False
cub,1986,0.0,False
cub,1987,0.0,False
cub,1988,0.0,False
cub,1989,0.0,False
cub,1990,0.0,False
cub,1991,0.0,False
cub,1992,0.00217,False
cub,1993,0.00461,False
cub,1994,0.01058,False
cub,1995,0.01775,False
cub,1996,0.02214,False
cub,1997,0.02722,False
cub,1998,0.03676,False
cub,1999,0.0464,False
cub,2000,0.05883,False
cub,2001,0.07698,False
cub,2002,0.15971,False
cub,2003,0.31541,False
cub,2004,0.67443,False
cub,2005,1.2034,False
cub,2006,1.35403,False
cub,2007,1.75642,False
cub,2008,2.93786,False
cub,2009,5.49953,False
cub,2010,8.87827,False
cub,2011,11.6368,False
cub,2012,14.8776,False
cub,2013,17.6639,False
cub,2014,22.4243,False
cub,2015,29.5816,False
cub,2016,35.3989,False
cub,2017,41.0193,False
cub,2018,47.8602,False
cub,2019,53.9383,False
cub,2020,59.6059,False
cub,2021,63.8661,False
cub,2022,68.718,False
cub,2023,69.5768,False
cub,2024,70.40854478101537,True
cym,1960,0.0,False
cym,1965,0.0,False
cym,1970,0.0,False
cym,1975,0.0,False
cym,1976,0.0,False
cym,1977,0.0,False
cym,1978,0.0,False
cym,1979,0.0,False
cym,1980,0.0,False
cym,1981,0.0,False
cym,1982,0.0,False
cym,1983,0.0,False
cym,1984,0.0,False
cym,1985,0.0,False
cym,1986,0.0,False
cym,1990,0.0,False
cym,1991,2.04462,False
cym,1992,3.44527,False
cym,1993,4.19469,False
cym,1994,5.77058,False
cym,1995,7.72514,False
cym,1997,11.54895,False
cym,1998,13.9934,False
cym,1999,21.96109,False
cym,2000,26.9698,False
cym,2001,41.3736,False
cym,2002,44.6912,False
cym,2003,47.89,False
cym,2004,74.5281,False
cym,2005,173.004,False
cym,2006,191.904,False
cym,2007,204.273,False
cym,2008,192.202,False
cym,2009,206.581,False
cym,2010,185.896,False
cym,2011,174.041,False
cym,2012,172.98,False
cym,2013,167.14,False
cym,2014,151.361,False
cym,2015,151.267,False
cym,2016,151.594,False
cym,2017,149.773,False
cym,2019,147.044,False
cym,2020,145.594,False
cym,2021,142.637,False
cym,2022,139.315,False
cym,2023,137.97894232854475,True
cym,2024,137.31631813645348,True
cyp,1960,0.0,False
cyp,1965,0.0,False
cyp,1970,0.0,False
cyp,1975,0.0,False
cyp,1976,0.0,False
cyp,1977,0.0,False
cyp,1978,0.0,False
cyp,1979,0.0,False
cyp,1980,0.0,False
cyp,1981,0.0,False
cyp,1982,0.0,False
cyp,1983,0.0,False
cyp,1984,0.0,False
cyp,1985,0.0,False
cyp,1986,0.0,False
cyp,1987,0.0,False
cyp,1988,0.03004,False
cyp,1989,0.23753,False
cyp,1990,0.5447,False
cyp,1991,0.8625,False
cyp,1992,1.59499,False
cyp,1993,2.44295,False
cyp,1994,3.58967,False
cyp,1995,6.77327,False
cyp,1996,10.62299,False
cyp,1997,13.62085,False
cyp,1998,17.0492,False
cyp,1999,21.9622,False
cyp,2000,31.3009,False
cyp,2001,44.5578,False
cyp,2002,58.5586,False
cyp,2003,76.3248,False
cyp,2004,89.8,False
cyp,2005,105.175,False
cyp,2006,114.499,False
cyp,2007,127.294,False
cyp,2008,127.587,False
cyp,2009,119.341,False
cyp,2010,123.133,False
cyp,2011,126.56,False
cyp,2012,128.298,False
cyp,2013,128.161,False
cyp,2014,131.145,False
cyp,2015,130.982,False
cyp,2016,132.637,False
cyp,2017,136.172,False
cyp,2018,137.045,False
cyp,2019,139.994,False
cyp,2020,138.388,False
cyp,2021,145.992,False
cyp,2022,151.241,False
cyp,2023,155.696,False
cyp,2024,159.58684077175013,True
cze,1960,0.0,False
cze,1965,0.0,False
cze,1970,0.0,False
cze,1975,0.0,False
cze,1976,0.0,False
cze,1977,0.0,False
cze,1978,0.0,False
cze,1979,0.0,False
cze,1980,0.0,False
cze,1981,0.0,False
cze,1982,0.0,False
cze,1983,0.0,False
cze,1984,0.0,False
cze,1985,0.0,False
cze,1986,0.0,False
cze,1987,0.0,False
cze,1988,0.0,False
cze,1989,0.0,False
cze,1990,0.0,False
cze,1991,0.01205,False
cze,1992,0.04511,False
cze,1993,0.13609,False
cze,1994,0.29482,False
cze,1995,0.47422,False
cze,1996,1.94563,False
cze,1997,5.12051,False
cze,1998,9.40658,False
cze,1999,18.97283,False
cze,2000,42.4547,False
cze,2001,67.8967,False
cze,2002,84.0881,False
cze,2003,94.7289,False
cze,2004,105.078,False
cze,2005,114.55,False
cze,2006,120.395,False
cze,2007,127.967,False
cze,2008,132.779,False
cze,2009,125.349,False
cze,2010,123.605,False
cze,2011,125.46,False
cze,2012,128.69,False
cze,2013,130.521,False
cze,2014,132.289,False
cze,2015,118.34,False
cze,2016,118.544,False
cze,2017,119.874,False
cze,2018,120.432,False
cze,2019,124.126,False
cze,2020,123.219,False
cze,2021,126.173,False
cze,2022,128.105,False
cze,2023,126.005,False
cze,2024,124.38348432965948,True
deu,1960,0.0,False
deu,1965,0.0,False
deu,1970,0.0,False
deu,1975,0.0,False
deu,1976,0.0,False
deu,1977,0.0,False
deu,1978,0.0,False
deu,1979,0.0,False
deu,1980,0.0,False
deu,1981,0.0,False
deu,1982,0.0,False
deu,1983,0.0,False
deu,1984,0.0,False
deu,1985,0.00139,False
deu,1986,0.03059,False
deu,1987,0.06242,False
deu,1988,0.12585,False
deu,1989,0.20733,False
deu,1990,0.34347,False
deu,1991,0.66696,False
deu,1992,1.21176,False
deu,1993,2.20219,False
deu,1994,3.07917,False
deu,1995,4.59178,False
deu,1996,6.77976,False
deu,1997,10.16257,False
deu,1998,17.06606,False
deu,1999,28.748,False
deu,2000,58.9286,False
deu,2001,68.5016,False
deu,2002,72.0473,False
deu,2003,78.917,False
deu,2004,86.8798,False
deu,2005,96.6169,False
deu,2006,104.835,False
deu,2007,118.37,False
deu,2008,130.097,False
deu,2009,129.733,False
deu,2010,109.364,False
deu,2011,112.419,False
deu,2012,114.192,False
deu,2013,123.435,False
deu,2014,122.309,False
deu,2015,117.401,False
deu,2016,125.024,False
deu,2017,132.003,False
deu,2018,128.946,False
deu,2019,128.292,False
deu,2020,128.425,False
deu,2021,127.125,False
deu,2022,124.158,False
deu,2023,124.663,False
deu,2024,125.07456670764952,True
dji,1960,0.0,False
dji,1965,0.0,False
dji,1970,0.0,False
dji,1975,0.0,False
dji,1976,0.0,False
dji,1977,0.0,False
dji,1978,0.0,False
dji,1979,0.0,False
dji,1980,0.0,False
dji,1981,0.0,False
dji,1982,0.0,False
dji,1983,0.0,False
dji,1984,0.0,False
dji,1985,0.0,False
dji,1986,0.0,False
dji,1987,0.0,False
dji,1988,0.0,False
dji,1989,0.0,False
dji,1990,0.0,False
dji,1991,0.0,False
dji,1992,0.0,False
dji,1993,0.0,False
dji,1994,0.0,False
dji,1995,0.0,False
dji,1996,0.01706,False
dji,1997,0.0304,False
dji,1998,0.03166,False
dji,1999,0.03892,False
dji,2000,0.03078,False
dji,2001,0.38895,False
dji,2002,1.88543,False
dji,2003,2.82722,False
dji,2004,4.17395,False
dji,2005,5.24961,False
dji,2006,5.23707,False
dji,2007,7.9516,False
dji,2008,12.6407,False
dji,2009,14.1275,False
dji,2010,17.803,False
dji,2011,20.3518,False
dji,2012,21.9776,False
dji,2013,24.7885,False
dji,2014,28.6271,False
dji,2015,30.8092,False
dji,2016,33.2718,False
dji,2017,35.3657,False
dji,2018,36.8545,False
dji,2019,38.0144,False
dji,2020,39.2725,False
dji,2021,43.6424,False
dji,2022,46.7771,False
dji,2023,48.4505,False
dji,2024,50.69851128713676,True
dma,1960,0.0,False
dma,1965,0.0,False
dma,1970,0.0,False
dma,1975,0.0,False
dma,1976,0.0,False
dma,1977,0.0,False
dma,1978,0.0,False
dma,1979,0.0,False
dma,1980,0.0,False
dma,1981,0.0,False
dma,1982,0.0,False
dma,1983,0.0,False
dma,1984,0.0,False
dma,1985,0.0,False
dma,1986,0.0,False
dma,1987,0.0,False
dma,1988,0.0,False
dma,1989,0.0,False
dma,1990,0.0,False
dma,1991,0.0,False
dma,1992,0.0,False
dma,1993,0.0,False
dma,1994,0.0,False
dma,1995,0.0,False
dma,1996,0.66651,False
dma,1997,0.80485,False
dma,1998,0.94288,False
dma,1999,1.16452,False
dma,2000,1.75154,False
dma,2001,11.2904,False
dma,2002,17.8054,False
dma,2003,34.7084,False
dma,2004,60.9448,False
dma,2005,75.654,False
dma,2006,103.915,False
dma,2007,129.272,False
dma,2008,132.164,False
dma,2009,143.036,False
dma,2010,153.309,False
dma,2011,157.74,False
dma,2012,158.135,False
dma,2013,134.225,False
dma,2014,104.992,False
dma,2015,109.72,False
dma,2016,112.697,False
dma,2017,109.831,False
dma,2018,112.682,False
dma,2019,115.103,False
dma,2020,110.409,False
dma,2021,92.5136,False
dma,2022,85.1899,False
dma,2023,87.25016147316029,True
dma,2024,87.5535940517258,True
dnk,1960,0.0,False
dnk,1965,0.0,False
dnk,1970,0.0,False
dnk,1975,0.0,False
dnk,1976,0.0,False
dnk,1977,0.0,False
dnk,1978,0.0,False
dnk,1979,0.0,False
dnk,1980,0.0,False
dnk,1981,0.0,False
dnk,1982,0.14045,False
dnk,1983,0.31419,False
dnk,1984,0.5975,False
dnk,1985,0.90049,False
dnk,1986,1.12522,False
dnk,1987,1.5119,False
dnk,1988,1.97965,False
dnk,1989,2.41125,False
dnk,1990,2.88107,False
dnk,1991,3.41086,False
dnk,1992,4.07814,False
dnk,1993,6.88495,False
dnk,1994,9.65706,False
dnk,1995,15.70646,False
dnk,1996,25.04928,False
dnk,1997,27.36236,False
dnk,1998,36.4428,False
dnk,1999,49.41085,False
dnk,2000,62.9919,False
dnk,2001,73.8998,False
dnk,2002,83.2922,False
dnk,2003,88.4332,False
dnk,2004,95.6022,False
dnk,2005,100.547,False
dnk,2006,107.186,False
dnk,2007,115.497,False
dnk,2008,119.353,False
dnk,2009,123.727,False
dnk,2010,115.734,False
dnk,2011,128.763,False
dnk,2012,130.416,False
dnk,2013,125.213,False
dnk,2014,126.869,False
dnk,2015,124.554,False
dnk,2016,121.941,False
dnk,2017,123.862,False
dnk,2018,124.55,False
dnk,2019,124.573,False
dnk,2020,124.37,False
dnk,2021,125.604,False
dnk,2022,126.484,False
dnk,2023,126.919,False
dnk,2024,127.3833701372824,True
dom,1960,0.0,False
dom,1965,0.0,False
dom,1970,0.0,False
dom,1975,0.0,False
dom,1976,0.0,False
dom,1977,0.0,False
dom,1978,0.0,False
dom,1979,0.0,False
dom,1980,0.0,False
dom,1981,0.0,False
dom,1982,0.0,False
dom,1983,0.0,False
dom,1984,0.0,False
dom,1985,0.0,False
dom,1986,0.0,False
dom,1990,0.04441,False
dom,1991,0.07701,False
dom,1992,0.0968,False
dom,1993,0.1368,False
dom,1994,0.27175,False
dom,1995,0.71132,False
dom,1996,1.03025,False
dom,1997,1.73731,False
dom,1998,2.52814,False
dom,1999,5.04595,False
dom,2000,8.21779,False
dom,2001,14.5647,False
dom,2002,19.2111,False
dom,2003,23.2936,False
dom,2004,27.8319,False
dom,2005,39.2767,False
dom,2006,49.3049,False
dom,2007,58.3022,False
dom,2008,75.32,False
dom,2009,89.0106,False
dom,2010,90.5563,False
dom,2011,88.1874,False
dom,2012,88.7173,False
dom,2013,90.2547,False
dom,2014,80.4955,False
dom,2015,84.3066,False
dom,2016,82.5303,False
dom,2017,82.2092,False
dom,2018,82.8937,False
dom,2019,82.1376,False
dom,2020,81.6619,False
dom,2021,87.5208,False
dom,2022,90.376,False
dom,2023,91.8676,False
dom,2024,93.34951283617193,True
dza,1960,0.0,False
dza,1965,0.0,False
dza,1970,0.0,False
dza,1975,0.0,False
dza,1976,0.0,False
dza,1977,0.0,False
dza,1978,0.0,False
dza,1979,0.0,False
dza,1980,0.0,False
dza,1981,0.0,False
dza,1982,0.0,False
dza,1983,0.0,False
dza,1984,0.0,False
dza,1985,0.0,False
dza,1986,0.0,False
dza,1987,0.0,False
dza,1988,0.0,False
dza,1989,0.0,False
dza,1990,0.00184,False
dza,1991,0.01829,False
dza,1992,0.01787,False
dza,1993,0.01748,False
dza,1994,0.00483,False
dza,1995,0.01647,False
dza,1996,0.04037,False
dza,1997,0.05903,False
dza,1998,0.06015,False
dza,1999,0.23726,False
dza,2000,0.27828,False
dza,2001,0.31917,False
dza,2002,1.41805,False
dza,2003,4.49694,False
dza,2004,14.9637,False
dza,2005,41.2614,False
dza,2006,62.4502,False
dza,2007,80.6177,False
dza,2008,77.6388,False
dza,2009,92.2215,False
dza,2010,90.5824,False
dza,2011,96.5113,False
dza,2012,99.6853,False
dza,2013,102.871,False
dza,2014,110.44,False
dza,2015,108.016,False
dza,2016,115.154,False
dza,2017,109.97,False
dza,2018,110.938,False
dza,2019,104.922,False
dza,2020,103.437,False
dza,2021,105.037,False
dza,2022,107.787,False
dza,2023,111.606,False
dza,2024,113.69070140064163,True
ecu,1960,0.0,False
ecu,1965,0.0,False
ecu,1970,0.0,False
ecu,1975,0.0,False
ecu,1976,0.0,False
ecu,1977,0.0,False
ecu,1978,0.0,False
ecu,1979,0.0,False
ecu,1980,0.0,False
ecu,1981,0.0,False
ecu,1982,0.0,False
ecu,1983,0.0,False
ecu,1984,0.0,False
ecu,1985,0.0,False
ecu,1986,0.0,False
ecu,1987,0.0,False
ecu,1988,0.0,False
ecu,1989,0.0,False
ecu,1990,0.0,False
ecu,1991,0.0,False
ecu,1992,0.0,False
ecu,1993,0.0,False
ecu,1994,0.16673,False
ecu,1995,0.47035,False
ecu,1996,0.50767,False
ecu,1997,1.05528,False
ecu,1998,1.99031,False
ecu,1999,3.0872,False
ecu,2000,3.80018,False
ecu,2001,6.65455,False
ecu,2002,11.8801,False
ecu,2003,17.9338,False
ecu,2004,26.0434,False
ecu,2005,45.1124,False
ecu,2006,60.2369,False
ecu,2007,69.3707,False
ecu,2008,80.1668,False
ecu,2009,89.3147,False
ecu,2010,98.0369,False
ecu,2011,100.042,False
ecu,2012,105.68,False
ecu,2013,105.182,False
ecu,2014,103.559,False
ecu,2015,79.5746,False
ecu,2016,84.1088,False
ecu,2017,87.4214,False
ecu,2018,92.5118,False
ecu,2019,91.4249,False
ecu,2020,88.2555,False
ecu,2021,94.9506,False
ecu,2022,98.1309,False
ecu,2023,101.032,False
ecu,2024,103.02802357836731,True
egy,1960,0.0,False
egy,1965,0.0,False
egy,1970,0.0,False
egy,1975,0.0,False
egy,1976,0.0,False
egy,1977,0.0,False
egy,1978,0.0,False
egy,1979,0.0,False
egy,1980,0.0,False
egy,1981,0.0,False
egy,1982,0.0,False
egy,1983,0.0,False
egy,1984,0.0,False
egy,1985,0.0,False
egy,1986,0.0,False
egy,1987,0.00497,False
egy,1988,0.00556,False
egy,1989,0.00649,False
egy,1990,0.00699,False
egy,1991,0.00768,False
egy,1992,0.00819,False
egy,1993,0.0112,False
egy,1994,0.01174,False
egy,1995,0.01148,False
egy,1996,0.01124,False
egy,1997,0.09759,False
egy,1998,0.13264,False
egy,1999,0.68801,False
egy,2000,1.86075,False
egy,2001,3.74243,False
egy,2002,5.89553,False
egy,2003,7.44671,False
egy,2004,9.61664,False
egy,2005,16.8057,False
egy,2006,21.7666,False
egy,2007,35.7084,False
egy,2008,48.0833,False
egy,2009,63.2585,False
egy,2010,79.2199,False
egy,2011,91.5823,False
egy,2012,103.905,False
egy,2013,104.585,False
egy,2014,97.7313,False
egy,2015,94.3962,False
egy,2016,96.2092,False
egy,2017,99.2884,False
egy,2018,88.7421,False
egy,2019,88.6448,False
egy,2020,87.2317,False
egy,2021,84.0866,False
egy,2022,90.6795,False
egy,2023,92.8262,False
egy,2024,94.79909768869368,True
eri,1960,0.0,False
eri,1965,0.0,False
eri,1970,0.0,False
eri,1975,0.0,False
eri,1976,0.0,False
eri,1977,0.0,False
eri,1978,0.0,False
eri,1979,0.0,False
eri,1980,0.0,False
eri,1981,0.0,False
eri,1982,0.0,False
eri,1983,0.0,False
eri,1984,0.0,False
eri,1985,0.0,False
eri,1986,0.0,False
eri,1987,0.0,False
eri,1988,0.0,False
eri,1989,0.0,False
eri,1990,0.0,False
eri,1991,0.0,False
eri,1992,0.0,False
eri,1993,0.0,False
eri,1994,0.0,False
eri,1995,0.0,False
eri,1996,0.0,False
eri,1997,0.0,False
eri,1998,0.0,False
eri,1999,0.0,False
eri,2000,0.0,False
eri,2001,0.0,False
eri,2002,0.0,False
eri,2003,0.0,False
eri,2004,0.76974,False
eri,2005,1.51953,False
eri,2006,2.29317,False
eri,2007,3.07478,False
eri,2008,3.85719,False
eri,2009,4.88697,False
eri,2010,6.29077,False
eri,2011,8.06871,False
eri,2012,10.0522,False
eri,2013,11.542,False
eri,2014,13.4855,False
eri,2015,15.2952,False
eri,2016,16.1936,False
eri,2017,22.0611,False
eri,2019,40.4605,False
eri,2020,54.7205,False
eri,2021,53.7583,False
eri,2022,59.1248,False
eri,2023,68.64531268244436,True
eri,2024,71.5661199704656,True
esp,1960,0.0,False
esp,1965,0.0,False
esp,1970,0.0,False
esp,1975,0.0,False
esp,1976,0.0,False
esp,1977,0.0,False
esp,1978,0.0,False
esp,1979,0.0,False
esp,1980,0.0,False
esp,1981,0.0,False
esp,1982,0.0,False
esp,1986,0.00441,False
esp,1987,0.01085,False
esp,1988,0.02998,False
esp,1989,0.07667,False
esp,1990,0.14065,False
esp,1991,0.2781,False
esp,1992,0.45991,False
esp,1993,0.65261,False
esp,1994,1.0396,False
esp,1995,2.37339,False
esp,1996,7.49477,False
esp,1997,10.79565,False
esp,1998,15.94913,False
esp,1999,37.0076,False
esp,2000,59.1545,False
esp,2001,71.9003,False
esp,2002,80.3028,False
esp,2003,87.5626,False
esp,2004,89.3326,False
esp,2005,97.1228,False
esp,2006,102.236,False
esp,2007,106.384,False
esp,2008,107.328,False
esp,2009,109.472,False
esp,2010,109.712,False
esp,2011,111.899,False
esp,2012,107.756,False
esp,2013,107.039,False
esp,2014,108.746,False
esp,2015,109.391,False
esp,2016,110.247,False
esp,2017,112.03,False
esp,2018,115.009,False
esp,2019,116.696,False
esp,2020,116.712,False
esp,2021,119.0,False
esp,2022,123.4,False
esp,2023,127.715,False
esp,2024,131.00894328201503,True
est,1960,0.0,False
est,1965,0.0,False
est,1970,0.0,False
est,1975,0.0,False
est,1976,0.0,False
est,1977,0.0,False
est,1978,0.0,False
est,1979,0.0,False
est,1980,0.0,False
est,1981,0.0,False
est,1982,0.0,False
est,1983,0.0,False
est,1984,0.0,False
est,1985,0.0,False
est,1986,0.0,False
est,1987,0.0,False
est,1988,0.0,False
est,1989,0.0,False
est,1990,0.0,False
est,1991,0.03641,False
est,1992,0.16217,False
est,1993,0.48018,False
est,1994,0.93337,False
est,1995,2.09613,False
est,1996,4.84432,False
est,1997,10.14429,False
est,1998,17.50349,False
est,1999,27.57396,False
est,2000,39.8712,False
est,2001,46.9106,False
est,2002,63.8667,False
est,2003,76.6124,False
est,2004,92.1518,False
est,2005,106.676,False
est,2006,123.151,False
est,2007,125.445,False
est,2008,121.494,False
est,2009,117.685,False
est,2010,124.136,False
est,2011,136.065,False
est,2012,151.197,False
est,2013,146.247,False
est,2014,144.361,False
est,2015,144.803,False
est,2016,144.235,False
est,2017,144.557,False
est,2018,145.543,False
est,2019,147.047,False
est,2020,144.832,False
est,2021,148.74,False
est,2022,152.271,False
est,2023,150.196,False
est,2024,148.55425446105136,True
eth,1960,0.0,False
eth,1965,0.0,False
eth,1970,0.0,False
eth,1975,0.0,False
eth,1976,0.0,False
eth,1977,0.0,False
eth,1978,0.0,False
eth,1979,0.0,False
eth,1980,0.0,False
eth,1981,0.0,False
eth,1982,0.0,False
eth,1983,0.0,False
eth,1984,0.0,False
eth,1985,0.0,False
eth,1986,0.0,False
eth,1987,0.0,False
eth,1988,0.0,False
eth,1989,0.0,False
eth,1990,0.0,False
eth,1991,0.0,False
eth,1992,0.0,False
eth,1993,0.0,False
eth,1994,0.0,False
eth,1995,0.0,False
eth,1996,0.0,False
eth,1997,0.0,False
eth,1998,0.0,False
eth,1999,0.01036,False
eth,2000,0.02634,False
eth,2001,0.03958,False
eth,2002,0.07031,False
eth,2003,0.06951,False
eth,2004,0.20444,False
eth,2005,0.52398,False
eth,2006,1.07393,False
eth,2007,1.45421,False
eth,2008,2.28483,False
eth,2009,4.60381,False
eth,2010,7.57026,False
eth,2011,15.1655,False
eth,2012,21.424,False
eth,2013,26.0536,False
eth,2014,30.1536,False
eth,2015,40.7363,False
eth,2016,47.9993,False
eth,2017,36.1095,False
eth,2019,36.2199,False
eth,2020,37.4208,False
eth,2021,52.8089,False
eth,2022,56.9643,False
eth,2023,58.13602119323501,True
eth,2024,58.48312362227972,True
fin,1960,0.0,False
fin,1965,0.0,False
fin,1970,0.0,False
fin,1975,0.0,False
fin,1976,0.0,False
fin,1977,0.0,False
fin,1978,0.0,False
fin,1979,0.0,False
fin,1980,0.49132,False
fin,1981,0.58914,False
fin,1982,0.70191,False
fin,1983,0.86961,False
fin,1984,1.0654,False
fin,1985,1.37978,False
fin,1986,1.73438,False
fin,1987,2.14631,False
fin,1988,2.79305,False
fin,1989,3.82782,False
fin,1990,5.17136,False
fin,1991,6.3651,False
fin,1992,7.65592,False
fin,1993,9.65487,False
fin,1994,13.27634,False
fin,1995,20.34334,False
fin,1996,29.30899,False
fin,1997,42.0739,False
fin,1998,55.22384,False
fin,1999,63.37119,False
fin,2000,72.034,False
fin,2001,80.4859,False
fin,2002,86.8519,False
fin,2003,91.064,False
fin,2004,95.4066,False
fin,2005,100.456,False
fin,2006,107.667,False
fin,2007,114.962,False
fin,2008,128.543,False
fin,2009,144.226,False
fin,2010,156.432,False
fin,2011,165.917,False
fin,2012,172.147,False
fin,2013,136.259,False
fin,2014,139.199,False
fin,2015,134.974,False
fin,2016,131.383,False
fin,2017,129.983,False
fin,2018,129.629,False
fin,2019,129.488,False
fin,2020,128.761,False
fin,2021,129.036,False
fin,2022,128.023,False
fin,2023,127.473,False
fin,2024,127.11247421833376,True
fji,1960,0.0,False
fji,1965,0.0,False
fji,1970,0.0,False
fji,1975,0.0,False
fji,1976,0.0,False
fji,1977,0.0,False
fji,1978,0.0,False
fji,1979,0.0,False
fji,1980,0.0,False
fji,1981,0.0,False
fji,1982,0.0,False
fji,1983,0.0,False
fji,1984,0.0,False
fji,1985,0.0,False
fji,1986,0.0,False
fji,1987,0.0,False
fji,1988,0.0,False
fji,1989,0.0,False
fji,1990,0.0,False
fji,1991,0.0,False
fji,1992,0.0,False
fji,1993,0.0,False
fji,1994,0.1391,False
fji,1995,0.27769,False
fji,1996,0.46451,False
fji,1997,0.64631,False
fji,1998,0.98286,False
fji,1999,2.83937,False
fji,2000,6.54732,False
fji,2001,9.52606,False
fji,2002,10.4773,False
fji,2003,12.6843,False
fji,2004,16.2621,False
fji,2005,23.2326,False
fji,2006,31.9713,False
fji,2007,59.0364,False
fji,2008,66.4158,False
fji,2009,70.5437,False
fji,2010,76.6592,False
fji,2011,79.6286,False
fji,2012,93.8673,False
fji,2013,101.534,False
fji,2014,95.4872,False
fji,2015,105.157,False
fji,2016,113.656,False
fji,2017,112.534,False
fji,2018,110.665,False
fji,2019,112.581,False
fji,2020,108.365,False
fji,2021,108.158,False
fji,2022,111.749,False
fji,2023,112.55648373274869,True
fji,2024,113.28724917015408,True
fra,1960,0.0,False
fra,1965,0.0,False
fra,1970,0.0,False
fra,1975,0.0,False
fra,1976,0.0,False
fra,1977,0.0,False
fra,1978,0.0,False
fra,1979,0.0,False
fra,1980,0.0,False
fra,1981,0.0,False
fra,1982,0.0,False
fra,1983,0.0,False
fra,1984,0.0,False
fra,1985,0.0,False
fra,1986,0.01635,False
fra,1987,0.07051,False
fra,1988,0.17587,False
fra,1989,0.31761,False
fra,1990,0.50201,False
fra,1991,0.66202,False
fra,1992,0.76797,False
fra,1993,1.00256,False
fra,1994,1.5429,False
fra,1995,2.26835,False
fra,1996,4.2738,False
fra,1997,10.05768,False
fra,1998,19.30102,False
fra,1999,36.73126,False
fra,2000,48.8409,False
fra,2001,61.76,False
fra,2002,63.96,False
fra,2003,68.6553,False
fra,2004,72.8138,False
fra,2005,78.0332,False
fra,2006,83.2589,False
fra,2007,88.6688,False
fra,2008,92.3412,False
fra,2009,91.7782,False
fra,2010,91.1186,False
fra,2011,93.8529,False
fra,2012,97.1925,False
fra,2013,98.3479,False
fra,2014,101.132,False
fra,2015,102.718,False
fra,2016,103.817,False
fra,2017,105.718,False
fra,2018,107.482,False
fra,2019,109.601,False
fra,2020,110.387,False
fra,2021,113.953,False
fra,2022,115.951,False
fra,2023,116.688,False
fra,2024,117.35188976322203,True
fro,1960,0.0,False
fro,1965,0.0,False
fro,1970,0.0,False
fro,1975,0.0,False
fro,1976,0.0,False
fro,1977,0.0,False
fro,1978,0.0,False
fro,1979,0.0,False
fro,1980,0.0,False
fro,1981,0.0,False
fro,1982,0.0,False
fro,1983,0.0,False
fro,1984,0.0,False
fro,1985,0.0,False
fro,1986,0.0,False
fro,1987,0.0,False
fro,1988,0.0,False
fro,1990,0.0,False
fro,1991,3.05277,False
fro,1992,3.73438,False
fro,1993,3.55907,False
fro,1994,4.44132,False
fro,1995,5.83952,False
fro,1996,7.39725,False
