geo,time,suicide_per_100000_people,is_forecasted
cyp,2005,2.35992,False
cyp,2006,3.31114,False
cyp,2007,3.02343,False
cyp,2008,5.98115,False
cyp,2009,4.48803,False
cyp,2010,5.21246,False
cyp,2011,4.37319,False
cyp,2012,5.73526,False
cyp,2013,6.01158,False
cyp,2014,5.70003,False
cyp,2015,4.94825,False
cyp,2016,5.06436,False
cyp,2017,4.40648,False
cyp,2018,5.56308,False
cyp,2019,4.49963,False
cyp,2020,3.86485,False
cyp,2021,3.02316,False
cyp,2022,3.2883257571844995,True
cyp,2023,3.128691555037871,True
cyp,2024,3.2247940034292744,True
cze,2000,16.33129,False
cze,2001,16.1834,False
cze,2002,15.36888,False
cze,2003,17.08558,False
cze,2004,16.44484,False
cze,2005,15.88425,False
cze,2006,14.56391,False
cze,2007,14.26369,False
cze,2008,14.24037,False
cze,2009,15.00882,False
cze,2010,15.09947,False
cze,2011,16.09259,False
cze,2012,16.69981,False
cze,2013,15.65171,False
cze,2014,14.82154,False
cze,2015,13.53684,False
cze,2016,13.03289,False
cze,2017,13.91021,False
cze,2018,13.58777,False
cze,2019,12.22676,False
cze,2020,12.72753,False
cze,2021,13.3261,False
cze,2022,13.38876888922563,True
cze,2023,13.435386998193112,True
cze,2024,13.47006525897861,True
deu,2000,14.42063,False
deu,2001,14.46762,False
deu,2002,14.5597,False
deu,2003,14.36668,False
deu,2004,13.98991,False
deu,2005,13.28291,False
deu,2006,12.78166,False
deu,2007,12.37956,False
deu,2008,12.51751,False
deu,2009,12.73967,False
deu,2010,13.23492,False
deu,2011,13.24051,False
deu,2012,12.91978,False
deu,2013,13.4792,False
deu,2014,13.43862,False
deu,2015,13.30158,False
deu,2016,12.98511,False
deu,2017,12.53278,False
deu,2018,12.81935,False
deu,2019,12.48549,False
deu,2020,12.86718,False
deu,2021,12.90286,False
deu,2022,12.925223288962975,True
deu,2023,12.934560126872189,True
deu,2024,12.938458325490792,True
dji,2000,5.2827,False
dji,2001,5.53074,False
dji,2002,5.98745,False
dji,2003,6.42788,False
dji,2004,6.58411,False
dji,2005,6.43302,False
dji,2006,6.21098,False
dji,2007,6.44785,False
dji,2008,5.97821,False
dji,2009,6.37678,False
dji,2010,6.31128,False
dji,2011,6.50062,False
dji,2012,6.75974,False
dji,2013,6.95293,False
dji,2014,7.5928,False
dji,2015,7.46982,False
dji,2016,7.85839,False
dji,2017,8.09011,False
dji,2018,8.21103,False
dji,2019,8.02438,False
dji,2020,7.88643,False
dji,2021,7.96391,False
dji,2022,7.972894315831129,True
dji,2023,7.980105886648798,True
dji,2024,7.985894502569674,True
dnk,2000,15.54266,False
dnk,2001,15.77997,False
dnk,2002,14.96765,False
dnk,2003,13.6841,False
dnk,2004,14.37172,False
dnk,2005,14.70183,False
dnk,2006,14.67629,False
dnk,2007,12.73878,False
dnk,2008,13.05614,False
dnk,2009,12.71011,False
dnk,2010,11.69273,False
dnk,2011,12.43442,False
dnk,2012,12.84222,False
dnk,2013,12.06392,False
dnk,2014,11.96759,False
dnk,2015,11.02614,False
dnk,2016,10.81534,False
dnk,2017,11.17538,False
dnk,2018,11.20116,False
dnk,2019,11.41673,False
dnk,2020,10.89756,False
dnk,2021,10.45853,False
dnk,2022,10.523791432554011,True
dnk,2023,10.545467038508374,True
dnk,2024,10.552666265909641,True
dom,2000,4.13842,False
dom,2001,3.988,False
dom,2002,3.8925,False
dom,2003,3.93223,False
dom,2004,4.09626,False
dom,2005,4.33779,False
dom,2006,4.26687,False
dom,2007,4.20929,False
dom,2008,4.2389,False
dom,2009,4.26762,False
dom,2010,4.18051,False
dom,2011,4.23988,False
dom,2012,4.91477,False
dom,2013,5.29863,False
dom,2014,6.17769,False
dom,2015,6.43386,False
dom,2016,6.30167,False
dom,2017,6.69561,False
dom,2018,6.22488,False
dom,2019,5.82971,False
dom,2020,4.18059,False
dom,2021,4.19752,False
dom,2022,4.063327992001253,True
dom,2023,3.9885665278113653,True
dom,2024,3.9469151909607536,True
dza,2000,4.18385,False
dza,2001,3.96391,False
dza,2002,3.90528,False
dza,2003,3.61819,False
dza,2004,3.42989,False
dza,2005,3.32939,False
dza,2006,3.18608,False
dza,2007,3.04119,False
dza,2008,2.89893,False
dza,2009,2.73738,False
dza,2010,2.61397,False
dza,2011,2.54403,False
dza,2012,2.36058,False
dza,2013,2.30824,False
dza,2014,2.25687,False
dza,2015,2.16641,False
dza,2016,2.05819,False
dza,2017,2.04169,False
dza,2018,2.0651,False
dza,2019,2.04704,False
dza,2020,1.7078,False
dza,2021,2.18144,False
dza,2022,2.181472564527036,True
dza,2023,2.1815038786691305,True
dza,2024,2.181533990437498,True
ecu,2000,5.55363,False
ecu,2001,5.68612,False
ecu,2002,5.44818,False
ecu,2003,6.17132,False
ecu,2004,6.93972,False
ecu,2005,8.34281,False
ecu,2006,7.75214,False
ecu,2007,8.4769,False
ecu,2008,8.21725,False
ecu,2009,8.51268,False
ecu,2010,7.98604,False
ecu,2011,8.2468,False
ecu,2012,8.17757,False
ecu,2013,5.86651,False
ecu,2014,6.59375,False
ecu,2015,8.38176,False
ecu,2016,8.8261,False
ecu,2017,8.94836,False
ecu,2018,8.47194,False
ecu,2019,8.52041,False
ecu,2020,7.59058,False
ecu,2021,7.55903,False
ecu,2022,7.538255526776475,True
ecu,2023,7.521514701190559,True
ecu,2024,7.508024335476702,True
egy,2000,0.9123,False
egy,2001,0.94194,False
egy,2002,0.95667,False
egy,2003,0.94514,False
egy,2004,0.94703,False
egy,2005,0.93826,False
egy,2006,0.92167,False
egy,2007,0.90092,False
egy,2008,0.90497,False
egy,2009,0.91633,False
egy,2010,0.93253,False
egy,2011,0.98708,False
egy,2012,1.04281,False
egy,2013,1.03928,False
egy,2014,0.97721,False
egy,2015,0.96905,False
egy,2016,0.94387,False
egy,2017,0.8905,False
egy,2018,0.8878,False
egy,2019,0.90855,False
egy,2020,0.78511,False
egy,2021,0.62968,False
egy,2022,0.5733277283162754,True
egy,2023,0.5613722437761959,True
egy,2024,0.5588358134546235,True
eri,2000,14.25839,False
eri,2001,13.53204,False
eri,2002,13.60187,False
eri,2003,12.78038,False
eri,2004,12.95307,False
eri,2005,13.05618,False
eri,2006,13.11047,False
eri,2007,12.99917,False
eri,2008,13.1801,False
eri,2009,13.65288,False
eri,2010,13.53885,False
eri,2011,13.35941,False
eri,2012,13.14359,False
eri,2013,13.3606,False
eri,2014,13.06611,False
eri,2015,13.03929,False
eri,2016,12.92557,False
eri,2017,13.05044,False
eri,2018,13.17851,False
eri,2019,13.00138,False
eri,2020,12.87004,False
eri,2021,13.22532,False
eri,2022,13.137045088973814,True
eri,2023,13.210889177270463,True
eri,2024,13.149116819609906,True
esp,2000,8.55059,False
esp,2001,8.01921,False
esp,2002,8.32951,False
esp,2003,8.47114,False
esp,2004,8.46393,False
esp,2005,8.01394,False
esp,2006,7.51773,False
esp,2007,7.38466,False
esp,2008,7.78349,False
esp,2009,7.64115,False
esp,2010,7.01394,False
esp,2011,7.10121,False
esp,2012,7.74195,False
esp,2013,8.50057,False
esp,2014,8.59512,False
esp,2015,7.9663,False
esp,2016,7.90032,False
esp,2017,8.11662,False
esp,2018,7.79132,False
esp,2019,8.09842,False
esp,2020,8.62427,False
esp,2021,8.71558,False
esp,2022,8.74487666629995,True
esp,2023,8.737872946170475,True
esp,2024,8.739547269629321,True
est,2000,29.27199,False
est,2001,30.18285,False
est,2002,28.20872,False
est,2003,26.5525,False
est,2004,25.5467,False
est,2005,22.54202,False
est,2006,20.88112,False
est,2007,21.57974,False
est,2008,19.64838,False
est,2009,22.09618,False
est,2010,18.28701,False
est,2011,17.58982,False
est,2012,19.44204,False
est,2013,18.14727,False
est,2014,19.22522,False
est,2015,15.72634,False
est,2016,15.04698,False
est,2017,17.88733,False
est,2018,15.7828,False
est,2019,15.61,False
est,2020,17.53942,False
est,2021,14.9382,False
est,2022,15.616382687146077,True
est,2023,15.450439572585886,True
est,2024,15.491043848973149,True
eth,2000,7.25995,False
eth,2001,7.11921,False
eth,2002,6.88513,False
eth,2003,6.67325,False
eth,2004,6.46498,False
eth,2005,6.22979,False
eth,2006,6.03425,False
eth,2007,5.90089,False
eth,2008,5.79379,False
eth,2009,5.66867,False
eth,2010,5.56935,False
eth,2011,5.5353,False
eth,2012,5.43828,False
eth,2013,5.07589,False
eth,2014,4.99789,False
eth,2015,5.20544,False
eth,2016,5.32901,False
eth,2017,5.36654,False
eth,2018,5.55282,False
eth,2019,5.67306,False
eth,2020,5.67605,False
eth,2021,6.06812,False
eth,2022,6.259451845091286,True
eth,2023,6.432778794018017,True
eth,2024,6.589795161104826,True
fin,2000,24.13205,False
fin,2001,24.30542,False
fin,2002,22.16437,False
fin,2003,21.85381,False
fin,2004,21.31424,False
fin,2005,19.95885,False
fin,2006,21.1038,False
fin,2007,19.67572,False
fin,2008,20.55969,False
fin,2009,20.32926,False
fin,2010,18.62935,False
fin,2011,17.73648,False
fin,2012,16.85444,False
fin,2013,17.20118,False
fin,2014,15.52453,False
fin,2015,14.08667,False
fin,2016,15.28915,False
fin,2017,15.7142,False
fin,2018,15.67292,False
fin,2019,14.37568,False
fin,2020,14.13805,False
fin,2021,14.57026,False
fin,2022,14.56476751145942,True
fin,2023,14.565646025157845,True
fin,2024,14.565505508466254,True
fji,2000,10.4718,False
fji,2001,10.15221,False
fji,2002,9.93481,False
fji,2003,9.6317,False
fji,2004,9.21966,False
fji,2005,9.49302,False
fji,2006,9.14473,False
fji,2007,9.28304,False
fji,2008,9.43765,False
fji,2009,9.67186,False
fji,2010,9.69125,False
fji,2011,9.83894,False
fji,2012,9.97176,False
fji,2013,10.0161,False
fji,2014,9.73382,False
fji,2015,9.40249,False
fji,2016,9.36657,False
fji,2017,9.62857,False
fji,2018,9.55056,False
fji,2019,9.44895,False
fji,2020,9.41553,False
fji,2021,8.26638,False
fji,2022,8.0056260473232,True
fji,2023,7.8376762071496255,True
fji,2024,7.729500862059874,True
fra,2000,20.31598,False
fra,2001,19.57477,False
fra,2002,19.89597,False
fra,2003,20.17817,False
fra,2004,19.53027,False
fra,2005,19.17332,False
fra,2006,18.45781,False
fra,2007,18.03096,False
fra,2008,18.26131,False
fra,2009,18.42889,False
fra,2010,18.22902,False
fra,2011,18.04467,False
fra,2012,17.13303,False
fra,2013,16.98259,False
fra,2014,15.66243,False
fra,2015,15.57142,False
fra,2016,14.62787,False
fra,2017,14.77871,False
fra,2018,15.17084,False
fra,2019,15.04709,False
fra,2020,16.25226,False
fra,2021,16.58226,False
fra,2022,16.770304216423966,True
fra,2023,16.904120555359302,True
fra,2024,16.99934716166813,True
fsm,2000,21.46408,False
fsm,2001,21.24975,False
fsm,2002,20.80843,False
fsm,2003,20.68179,False
fsm,2004,21.89443,False
fsm,2005,22.51853,False
fsm,2006,22.30576,False
fsm,2007,21.96402,False
fsm,2008,21.94841,False
fsm,2009,21.86309,False
fsm,2010,21.83946,False
fsm,2011,22.26473,False
fsm,2012,22.31812,False
fsm,2013,21.99852,False
fsm,2014,20.04666,False
fsm,2015,20.40291,False
fsm,2016,20.29236,False
fsm,2017,20.38948,False
fsm,2018,20.45729,False
fsm,2019,20.52312,False
fsm,2020,19.12179,False
fsm,2021,19.76217,False
fsm,2022,19.85186663079163,True
fsm,2023,19.909959505857344,True
fsm,2024,19.94758390828602,True
gab,2000,9.2709,False
gab,2001,8.85306,False
gab,2002,8.46702,False
gab,2003,8.36248,False
gab,2004,8.15643,False
gab,2005,9.03606,False
gab,2006,9.20004,False
gab,2007,8.64142,False
gab,2008,8.75282,False
gab,2009,9.1818,False
gab,2010,9.12335,False
gab,2011,9.18342,False
gab,2012,8.88221,False
gab,2013,8.8181,False
gab,2014,9.84697,False
gab,2015,9.69019,False
gab,2016,9.4206,False
gab,2017,9.27929,False
gab,2018,9.25182,False
gab,2019,8.85584,False
gab,2020,7.42438,False
gab,2021,7.29744,False
gab,2022,7.537147426429959,True
gab,2023,7.410440084555098,True
gab,2024,7.477416526312041,True
gbr,2000,8.50554,False
gbr,2001,8.23348,False
gbr,2002,8.2725,False
gbr,2003,7.98613,False
gbr,2004,8.20447,False
gbr,2005,7.89911,False
gbr,2006,7.82666,False
gbr,2007,7.54235,False
gbr,2008,8.04813,False
gbr,2009,7.94318,False
gbr,2010,7.79764,False
gbr,2011,8.33251,False
gbr,2012,8.26811,False
gbr,2013,8.73821,False
gbr,2014,8.45223,False
gbr,2015,8.6211,False
gbr,2016,8.25014,False
gbr,2017,7.97743,False
gbr,2018,9.15679,False
gbr,2019,9.39161,False
gbr,2020,8.90109,False
gbr,2021,9.54807,False
gbr,2022,9.340971034213158,True
gbr,2023,9.347683129758213,True
gbr,2024,9.347465590156146,True
geo,2000,3.03096,False
geo,2001,2.49115,False
geo,2002,3.5286,False
geo,2003,2.85111,False
geo,2004,4.77241,False
geo,2005,2.1577,False
geo,2006,1.77706,False
geo,2007,2.5641,False
geo,2008,3.48635,False
geo,2009,4.88562,False
geo,2010,3.21217,False
geo,2011,2.59294,False
geo,2012,2.68288,False
geo,2013,4.04231,False
geo,2014,5.45763,False
geo,2015,5.57732,False
geo,2016,4.55327,False
geo,2017,4.349,False
geo,2018,6.99743,False
geo,2019,7.33209,False
geo,2020,5.7398,False
geo,2021,5.09907,False
geo,2022,5.280851624821009,True
geo,2023,5.3539877269822,True
geo,2024,5.383412535152987,True
gha,2000,3.40864,False
gha,2001,3.65752,False
gha,2002,3.87809,False
gha,2003,4.13882,False
gha,2004,4.38076,False
gha,2005,4.46527,False
gha,2006,4.54906,False
gha,2007,4.48774,False
gha,2008,4.80323,False
gha,2009,5.14943,False
gha,2010,5.19652,False
gha,2011,5.36389,False
gha,2012,5.37225,False
gha,2013,5.43474,False
gha,2014,5.45957,False
gha,2015,5.48241,False
gha,2016,5.48078,False
gha,2017,5.5282,False
gha,2018,5.34212,False
gha,2019,5.28584,False
gha,2020,5.07626,False
gha,2021,5.31674,False
gha,2022,5.326675841854135,True
gha,2023,5.33604907428827,True
gha,2024,5.344891554629054,True
gin,2000,4.15065,False
gin,2001,4.2402,False
gin,2002,4.4245,False
gin,2003,4.49533,False
gin,2004,4.54754,False
gin,2005,4.45833,False
gin,2006,4.66118,False
gin,2007,4.77808,False
gin,2008,4.83999,False
gin,2009,4.87487,False
gin,2010,5.15134,False
gin,2011,5.09544,False
gin,2012,5.11379,False
gin,2013,5.11499,False
gin,2014,5.09051,False
gin,2015,5.03897,False
gin,2016,4.96412,False
gin,2017,4.99781,False
gin,2018,4.97705,False
gin,2019,5.01974,False
gin,2020,5.0269,False
gin,2021,4.81861,False
gin,2022,4.787870004615682,True
gin,2023,4.760048932842537,True
gin,2024,4.734869617591197,True
gmb,2000,4.65647,False
gmb,2001,4.72232,False
gmb,2002,4.93097,False
gmb,2003,5.00039,False
gmb,2004,5.00012,False
gmb,2005,4.85004,False
gmb,2006,4.65589,False
gmb,2007,4.63742,False
gmb,2008,4.69011,False
gmb,2009,4.67535,False
gmb,2010,4.50707,False
gmb,2011,4.76419,False
gmb,2012,4.83096,False
gmb,2013,4.84553,False
gmb,2014,4.86774,False
gmb,2015,4.90057,False
gmb,2016,4.88378,False
gmb,2017,4.91429,False
gmb,2018,4.90718,False
gmb,2019,5.01773,False
gmb,2020,4.888,False
gmb,2021,4.81185,False
gmb,2022,4.80930487987625,True
gmb,2023,4.809812486975995,True
gmb,2024,4.8097112481522135,True
gnb,2000,8.25013,False
gnb,2001,8.1913,False
gnb,2002,7.76514,False
gnb,2003,7.32662,False
gnb,2004,7.5073,False
gnb,2005,7.38542,False
gnb,2006,7.35256,False
gnb,2007,7.26766,False
gnb,2008,7.30077,False
gnb,2009,7.26995,False
gnb,2010,7.20604,False
gnb,2011,7.16803,False
gnb,2012,7.01653,False
gnb,2013,7.03011,False
gnb,2014,7.11114,False
gnb,2015,7.15146,False
gnb,2016,7.15256,False
gnb,2017,7.17573,False
gnb,2018,7.09957,False
gnb,2019,7.37828,False
gnb,2020,7.75487,False
gnb,2021,7.66672,False
gnb,2022,7.621713371335903,True
gnb,2023,7.64972831468838,True
gnb,2024,7.632290060050379,True
gnq,2000,9.50653,False
gnq,2001,8.42566,False
gnq,2002,7.79946,False
gnq,2003,7.73325,False
gnq,2004,7.30724,False
gnq,2005,7.11833,False
gnq,2006,6.69104,False
gnq,2007,6.40294,False
gnq,2008,6.6496,False
gnq,2009,6.66982,False
gnq,2010,6.68472,False
gnq,2011,6.85549,False
gnq,2012,6.76247,False
gnq,2013,6.2021,False
gnq,2014,6.13239,False
gnq,2015,6.54682,False
gnq,2016,7.08937,False
gnq,2017,7.23484,False
gnq,2018,7.5904,False
gnq,2019,7.71436,False
gnq,2020,7.40743,False
gnq,2021,7.03379,False
gnq,2022,6.84520731044564,True
gnq,2023,6.795711123551768,True
gnq,2024,6.782720151141615,True
grc,2000,3.39333,False
grc,2001,2.95487,False
grc,2002,2.85711,False
grc,2003,3.2972,False
grc,2004,3.1012,False
grc,2005,3.51439,False
grc,2006,3.47555,False
grc,2007,2.91315,False
grc,2008,3.30634,False
grc,2009,3.48544,False
grc,2010,3.39642,False
grc,2011,4.30582,False
grc,2012,4.6951,False
grc,2013,4.92821,False
grc,2014,5.29706,False
grc,2015,4.93624,False
grc,2016,4.5958,False
grc,2017,4.9974,False
grc,2018,5.39442,False
grc,2019,5.0763,False
grc,2020,4.42128,False
grc,2021,4.68187,False
grc,2022,4.898346676816832,True
grc,2023,4.788283096351835,True
grc,2024,4.844242897300854,True
grd,2000,2.16832,False
grd,2001,0.34306,False
grd,2002,3.71817,False
grd,2003,2.84946,False
grd,2004,5.6155,False
grd,2005,4.07475,False
grd,2006,6.34072,False
grd,2007,2.21173,False
grd,2008,3.40525,False
grd,2009,1.43721,False
grd,2010,1.53784,False
grd,2011,1.73632,False
grd,2012,1.87399,False
grd,2013,1.37703,False
grd,2014,0.5953,False
grd,2015,0.64032,False
grd,2016,0.85185,False
grd,2017,0.46767,False
grd,2018,0.08482,False
grd,2019,1.01043,False
grd,2020,1.07611,False
grd,2021,1.29933,False
grd,2022,1.105906125494407,True
grd,2023,1.2880632594620613,True
grd,2024,1.1165165900546583,True
gtm,2000,9.31754,False
gtm,2001,9.82424,False
gtm,2002,9.43203,False
gtm,2003,9.52819,False
gtm,2004,9.59026,False
gtm,2005,9.024,False
gtm,2006,8.76577,False
gtm,2007,6.67842,False
gtm,2008,6.63717,False
gtm,2009,6.25131,False
gtm,2010,5.72732,False
gtm,2011,4.80351,False
gtm,2012,4.59779,False
gtm,2013,4.92547,False
gtm,2014,5.09492,False
gtm,2015,5.45676,False
gtm,2016,5.55241,False
gtm,2017,5.92351,False
gtm,2018,5.6133,False
gtm,2019,5.88081,False
gtm,2020,5.07649,False
gtm,2021,4.93708,False
gtm,2022,4.844362786361507,True
gtm,2023,4.7762750852759135,True
gtm,2024,4.72627428329758,True
guy,2000,26.73652,False
guy,2001,29.74205,False
guy,2002,29.03842,False
guy,2003,28.77535,False
guy,2004,27.42772,False
guy,2005,26.71512,False
guy,2006,26.93126,False
guy,2007,26.87388,False
guy,2008,26.29669,False
guy,2009,28.46454,False
guy,2010,28.76764,False
guy,2011,29.10793,False
guy,2012,30.78425,False
guy,2013,33.31514,False
guy,2014,33.63714,False
guy,2015,33.24269,False
guy,2016,34.25037,False
guy,2017,32.0139,False
guy,2018,29.04904,False
guy,2019,27.63678,False
guy,2020,29.53009,False
guy,2021,24.7829,False
guy,2022,24.43939369006058,True
guy,2023,24.228953170117244,True
guy,2024,24.100032066915873,True
hnd,2000,3.30932,False
hnd,2001,3.33127,False
hnd,2002,3.36437,False
hnd,2003,3.41431,False
hnd,2004,3.33727,False
hnd,2005,3.36501,False
hnd,2006,3.28957,False
hnd,2007,3.29051,False
hnd,2008,3.15781,False
hnd,2009,3.07002,False
hnd,2010,3.02535,False
hnd,2011,2.91401,False
hnd,2012,5.41184,False
hnd,2013,5.32902,False
hnd,2014,5.63647,False
hnd,2015,6.50331,False
hnd,2016,2.93374,False
hnd,2017,3.00207,False
hnd,2018,3.02048,False
hnd,2019,3.05047,False
hnd,2020,2.92278,False
hnd,2021,2.97347,False
hnd,2022,3.200143501491262,True
hnd,2023,3.339232203539286,True
hnd,2024,3.4245781610955537,True
hrv,2000,20.48619,False
hrv,2001,19.56753,False
hrv,2002,19.3732,False
hrv,2003,19.64328,False
hrv,2004,19.94916,False
hrv,2005,20.02136,False
hrv,2006,18.21881,False
hrv,2007,17.74121,False
hrv,2008,18.17778,False
hrv,2009,18.13606,False
hrv,2010,18.03196,False
hrv,2011,16.31171,False
hrv,2012,18.25789,False
hrv,2013,16.33877,False
hrv,2014,17.03359,False
hrv,2015,17.36524,False
hrv,2016,16.18941,False
hrv,2017,15.48488,False
hrv,2018,16.76124,False
hrv,2019,14.90735,False
hrv,2020,14.66505,False
hrv,2021,15.68231,False
hrv,2022,15.271780626351621,True
hrv,2023,15.355839222306658,True
hrv,2024,15.338627670570085,True
hti,2000,8.29851,False
hti,2001,8.05067,False
hti,2002,8.09059,False
hti,2003,8.07797,False
hti,2004,7.81945,False
hti,2005,7.88518,False
hti,2006,7.74374,False
hti,2007,7.82857,False
hti,2008,7.77522,False
hti,2009,7.91632,False
hti,2010,7.88018,False
hti,2011,7.83591,False
hti,2012,8.0995,False
hti,2013,8.15118,False
hti,2014,8.08037,False
hti,2015,8.12927,False
hti,2016,7.87751,False
hti,2017,8.03652,False
hti,2018,8.44156,False
hti,2019,8.59588,False
hti,2020,7.8924,False
hti,2021,7.81419,False
hti,2022,7.909834417173467,True
hti,2023,7.960702061584791,True
hti,2024,7.987755572123351,True
hun,2000,33.25955,False
hun,2001,29.70375,False
hun,2002,28.52005,False
hun,2003,27.99245,False
hun,2004,27.45538,False
hun,2005,26.35011,False
hun,2006,24.92857,False
hun,2007,24.94953,False
hun,2008,25.34425,False
hun,2009,25.29546,False
hun,2010,25.55878,False
hun,2011,25.23176,False
hun,2012,25.03962,False
hun,2013,22.29974,False
hun,2014,20.59593,False
hun,2015,20.00866,False
hun,2016,18.81508,False
hun,2017,17.41688,False
hun,2018,17.75372,False
hun,2019,16.65305,False
hun,2020,18.2193,False
hun,2021,16.45273,False
hun,2022,15.730244579224866,True
hun,2023,15.007817011391603,True
hun,2024,14.28544729186764,True
idn,2000,2.15073,False
idn,2001,2.15688,False
idn,2002,2.13892,False
idn,2003,2.09256,False
idn,2004,2.03343,False
idn,2005,1.99752,False
idn,2006,1.95872,False
idn,2007,1.93755,False
idn,2008,1.90274,False
idn,2009,1.85721,False
idn,2010,1.81948,False
idn,2011,1.76444,False
idn,2012,1.73812,False
idn,2013,1.67092,False
idn,2014,1.62009,False
idn,2015,1.60126,False
idn,2016,1.59463,False
idn,2017,1.5864,False
idn,2018,1.58481,False
idn,2019,1.59538,False
idn,2020,1.38052,False
idn,2021,1.20441,False
idn,2022,1.0735565307981076,True
idn,2023,0.97624033152672,True
idn,2024,0.9038659214450384,True
ind,2000,15.92825,False
ind,2001,15.09715,False
ind,2002,15.13863,False
ind,2003,15.02607,False
ind,2004,15.40209,False
ind,2005,15.67832,False
ind,2006,15.85648,False
ind,2007,15.85695,False
ind,2008,15.796,False
ind,2009,15.68411,False
ind,2010,15.90145,False
ind,2011,15.8515,False
ind,2012,15.88392,False
ind,2013,15.68177,False
ind,2014,15.12361,False
ind,2015,14.63077,False
ind,2016,14.62498,False
ind,2017,14.86996,False
ind,2018,14.31066,False
ind,2019,13.97581,False
ind,2020,13.01168,False
ind,2021,12.55596,False
ind,2022,12.268425924747456,True
ind,2023,12.08939857858389,True
ind,2024,11.977930778997983,True
irl,2000,12.44777,False
irl,2001,12.91592,False
irl,2002,11.97068,False
irl,2003,11.96402,False
irl,2004,11.63941,False
irl,2005,11.88746,False
irl,2006,11.11525,False
irl,2007,11.37269,False
irl,2008,12.14848,False
irl,2009,14.03496,False
irl,2010,12.08278,False
irl,2011,12.71167,False
irl,2012,12.37385,False
irl,2013,11.11957,False
irl,2014,10.88164,False
irl,2015,9.43213,False
irl,2016,9.63231,False
irl,2017,8.47365,False
irl,2018,9.28607,False
irl,2019,8.06805,False
irl,2020,8.61922,False
irl,2021,8.54697,False
irl,2022,8.715791017829012,True
irl,2023,8.598675057139216,True
irl,2024,8.679921743272727,True
irn,2000,6.03132,False
irn,2001,5.87381,False
irn,2002,5.68971,False
irn,2003,5.09924,False
irn,2004,5.20131,False
irn,2005,4.91784,False
irn,2006,4.82758,False
irn,2007,5.4107,False
irn,2008,5.27992,False
irn,2009,5.09509,False
irn,2010,4.95862,False
irn,2011,4.84257,False
irn,2012,4.51781,False
irn,2013,4.68493,False
irn,2014,4.92606,False
irn,2015,4.66372,False
irn,2016,4.72463,False
irn,2017,4.49977,False
irn,2018,4.32845,False
irn,2019,4.26941,False
irn,2020,3.39861,False
irn,2021,4.07296,False
irn,2022,3.88150113163022,True
irn,2023,3.946296615204176,True
irn,2024,3.9243678598149296,True
irq,2000,4.1287,False
irq,2001,4.0571,False
irq,2002,3.99225,False
irq,2003,3.87104,False
irq,2004,3.85979,False
irq,2005,3.75662,False
irq,2006,3.6321,False
irq,2007,3.56408,False
irq,2008,3.57634,False
irq,2009,3.59247,False
irq,2010,3.5685,False
irq,2011,3.58092,False
irq,2012,3.51282,False
irq,2013,3.47893,False
irq,2014,3.26378,False
irq,2015,3.33941,False
irq,2016,3.30774,False
irq,2017,3.31044,False
irq,2018,3.27872,False
irq,2019,3.24821,False
irq,2020,2.85882,False
irq,2021,2.97457,False
irq,2022,2.9120033814156674,True
irq,2023,2.9701593514066356,True
irq,2024,2.916103100291967,True
isl,2000,13.3022,False
isl,2001,12.81535,False
isl,2002,12.15693,False
isl,2003,12.45397,False
isl,2004,12.49465,False
isl,2005,11.74926,False
isl,2006,12.73474,False
isl,2007,15.46237,False
isl,2008,15.79153,False
isl,2009,14.54155,False
isl,2010,12.93827,False
isl,2011,11.53047,False
isl,2012,13.51987,False
isl,2013,13.88397,False
isl,2014,15.54124,False
isl,2015,13.97098,False
isl,2016,11.80661,False
isl,2017,10.94813,False
isl,2018,9.35885,False
isl,2019,11.97822,False
isl,2020,12.93643,False
isl,2021,11.90903,False
isl,2022,12.258616035789139,True
isl,2023,12.479837965638453,True
isl,2024,12.619829662205456,True
isr,2000,6.83097,False
isr,2001,6.44898,False
isr,2002,5.70146,False
isr,2003,6.38388,False
isr,2004,6.05875,False
isr,2005,6.93011,False
isr,2006,5.57961,False
isr,2007,5.26767,False
isr,2008,5.28849,False
isr,2009,5.97566,False
isr,2010,6.71163,False
isr,2011,5.62561,False
isr,2012,6.02593,False
isr,2013,5.0944,False
isr,2014,4.97681,False
isr,2015,4.50715,False
isr,2016,5.13065,False
isr,2017,5.07023,False
isr,2018,5.35702,False
isr,2019,5.02806,False
isr,2020,5.07892,False
isr,2021,4.36692,False
isr,2022,4.608613049676816,True
isr,2023,4.42515391466382,True
isr,2024,4.564410108686453,True
ita,2000,7.67099,False
ita,2001,7.49081,False
ita,2002,7.56616,False
ita,2003,7.45377,False
ita,2004,7.21857,False
ita,2005,6.76471,False
ita,2006,6.77013,False
ita,2007,6.7484,False
ita,2008,6.99131,False
ita,2009,7.09689,False
ita,2010,6.99936,False
ita,2011,7.46356,False
ita,2012,7.6461,False
ita,2013,7.60343,False
ita,2014,7.30192,False
ita,2015,7.19882,False
ita,2016,6.61627,False
ita,2017,7.05931,False
ita,2018,6.8916,False
ita,2019,6.77386,False
ita,2020,6.77354,False
ita,2021,6.99128,False
ita,2022,6.943460697992164,True
ita,2023,6.983589953983758,True
ita,2024,6.9499140716763375,True
jam,2000,1.03848,False
jam,2001,1.04382,False
jam,2002,0.97136,False
jam,2003,0.87941,False
jam,2004,0.79307,False
jam,2005,1.52516,False
